conversion_id,user_id,lead_date,conversion_date,lead_stage,customer_journey,product,deal_value,country,city,conversion_status
C007865,3052,2024-04-10,2024-02-29,MQL,Facebook Ads > Website > Direct > Purchase,Pro Plan,38146.32,India,Berlin,Won
C007866,2841,2025-12-11,2025-01-27,Lost,LinkedIn Ads > Demo > Purchase,Analytics Suite,44384.03,Australia,Mumbai,Won
C007867,2132,2025-09-21,2025-09-20,MQL,Instagram Ads > Website > Email > Purchase,Basic Plan,37063.33,USA,Bangalore,Won
C007868,4405,2025-02-09,2024-12-09,MQL,Google Ads > Website > Email > Purchase,Pro Plan,11295.53,USA,Bangalore,Won
C007869,2999,2025-04-17,2025-07-24,Opportunity,Facebook Ads > Website > Direct > Purchase,Basic Plan,44483.81,USA,New York,Won
C007870,1160,2024-07-14,2024-08-15,Won,Google Ads > Website > Email > Purchase,Enterprise Plan,21157.58,Australia,New York,Won
C007871,1805,2024-06-08,2025-03-25,Lead,Facebook Ads > Website > Direct > Purchase,Analytics Suite,33521.53,UK,,Lost
C007872,2924,2024-07-29,2025-08-03,MQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,46475.67,UK,Bangalore,Won
C007873,1216,2025-03-08,2024-06-26,SQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,12238.74,Australia,Mumbai,Lost
C007874,2474,2024-06-30,2025-01-28,Opportunity,Facebook Ads > Website > Direct > Purchase,Pro Plan,3815.98,USA,New York,Won
C007875,2115,2025-10-03,2024-10-15,SQL,Facebook Ads > Website > Direct > Purchase,Pro Plan,25890.17,Germany,London,Lost
C007876,2450,2024-01-14,2024-01-04,Lost,Google Ads > Website > Email > Purchase,Marketing Suite,18007.68,Germany,Delhi,Won
C007877,1005,2025-01-18,2024-02-17,Opportunity,YouTube Ads > Website > Direct > Purchase,Marketing Suite,33086.77,Australia,Bangalore,Won
C007878,1166,2024-02-12,2024-01-21,Lead,Google Ads > Website > Email > Purchase,Basic Plan,4083.28,Germany,Bangalore,Won
C007879,2273,2024-03-15,2025-06-23,Lost,Google Ads > Website > Email > Purchase,Analytics Suite,46174.73,UK,London,Won
C007880,3739,2024-05-08,2024-09-24,Won,Instagram Ads > Website > Email > Purchase,Basic Plan,47865.94,UK,New York,Won
C007881,2284,2024-03-24,2024-07-07,Lead,Instagram Ads > Website > Email > Purchase,Pro Plan,17810.2,USA,London,Won
C007882,3026,2024-05-06,2025-03-09,Lost,LinkedIn Ads > Demo > Purchase,Enterprise Plan,2323.14,India,Bangalore,Lost
C007883,1304,2024-05-29,2024-03-03,MQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,13361.92,Australia,Bangalore,Won
C007884,1325,2024-10-24,2025-08-28,SQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,3221.55,UK,London,Won
C007885,1967,2025-04-15,2024-02-08,Won,LinkedIn Ads > Demo > Purchase,Pro Plan,17483.23,USA,Bangalore,Lost
C007886,2567,2025-02-05,2024-02-14,SQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,2586.77,India,London,Won
C007887,2081,2025-06-26,2025-09-23,SQL,Google Ads > Website > Email > Purchase,Marketing Suite,4473.16,India,Sydney,Won
C007888,4392,2024-01-18,2024-03-11,MQL,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,21431.17,India,,Lost
C007889,2310,2025-07-10,2024-02-19,Opportunity,Instagram Ads > Website > Email > Purchase,,6019.92,India,Sydney,Won
C007890,1719,2024-05-07,2025-08-25,Lost,Instagram Ads > Website > Email > Purchase,Enterprise Plan,35239.3,UK,Delhi,Won
C007891,2840,2025-12-30,2025-02-08,SQL,Google Ads > Website > Email > Purchase,Analytics Suite,6562.24,Australia,New York,Won
C007892,3279,2024-08-08,2025-09-27,SQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,24433.9,UK,Mumbai,Won
C007893,2957,2025-03-19,2025-11-16,Lead,Google Ads > Website > Email > Purchase,Marketing Suite,3743.93,UK,Bangalore,Lost
C007894,2387,2025-01-07,2025-09-01,Won,YouTube Ads > Website > Direct > Purchase,Pro Plan,31310.04,Australia,London,Lost
C007895,1832,2025-07-02,2025-06-01,Opportunity,LinkedIn Ads > Demo > Purchase,Marketing Suite,23460.22,Australia,Mumbai,Won
C007896,4395,2025-11-02,2024-05-09,Opportunity,YouTube Ads > Website > Direct > Purchase,Analytics Suite,37929.08,UK,Bangalore,Lost
C007897,4032,2024-07-12,2025-05-04,Lead,Google Ads > Website > Email > Purchase,Enterprise Plan,1906.87,Australia,Delhi,Won
C007898,2702,2024-12-28,2025-02-26,Lead,Instagram Ads > Website > Email > Purchase,Pro Plan,39843.47,India,Berlin,Won
C007899,3331,2024-09-10,2025-10-21,Lost,Instagram Ads > Website > Email > Purchase,Analytics Suite,23149.61,Germany,London,Lost
C007900,1573,2025-02-23,2024-05-19,SQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,38849.76,Germany,Sydney,Won
C007901,4145,2025-07-20,2025-10-03,Lead,LinkedIn Ads > Demo > Purchase,Enterprise Plan,40762.17,Australia,London,Lost
C007902,4140,2024-12-15,2025-01-15,MQL,LinkedIn Ads > Demo > Purchase,Basic Plan,25044.14,USA,Bangalore,Won
C007903,3692,2024-09-23,2024-05-25,Lost,Google Ads > Website > Email > Purchase,Analytics Suite,9852.91,Australia,Mumbai,Lost
C007904,2329,2025-02-12,2025-02-28,Opportunity,Facebook Ads > Website > Direct > Purchase,Basic Plan,45727.84,Australia,Delhi,Won
C007905,3021,2025-12-11,2024-12-17,Opportunity,LinkedIn Ads > Demo > Purchase,Analytics Suite,28048.14,Germany,Bangalore,Won
C007906,2450,2024-04-07,2025-09-12,Opportunity,Google Ads > Website > Email > Purchase,Enterprise Plan,10517.75,USA,Delhi,Lost
C007907,2836,2025-05-06,2025-04-15,Lost,Instagram Ads > Website > Email > Purchase,Enterprise Plan,25467.14,UK,Sydney,Won
C007908,1498,2024-09-23,2024-07-01,Lead,Google Ads > Website > Email > Purchase,Pro Plan,36134.7,USA,,Lost
C007909,3716,2025-06-05,2025-10-19,Lost,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,9200.91,India,Delhi,Lost
C007910,1646,2025-07-15,2024-02-18,MQL,Google Ads > Website > Email > Purchase,Basic Plan,28405.59,Germany,Sydney,Won
C007911,1813,2025-01-04,2024-01-24,MQL,LinkedIn Ads > Demo > Purchase,Basic Plan,36468.33,UK,,Lost
C007912,2468,2024-04-27,2024-12-20,Won,YouTube Ads > Website > Direct > Purchase,Pro Plan,14149.25,Australia,Delhi,Lost
C007913,1160,2024-01-12,2024-05-08,MQL,LinkedIn Ads > Demo > Purchase,Analytics Suite,7623.04,UK,Mumbai,Won
C007914,3842,2025-10-06,2025-07-11,SQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,17783.14,Germany,Mumbai,Won
C007915,2158,2025-01-30,2024-04-21,Lost,Facebook Ads > Website > Direct > Purchase,Basic Plan,39610.31,India,Sydney,Lost
C007916,4373,2024-11-05,2024-12-06,SQL,Google Ads > Website > Email > Purchase,Marketing Suite,46623.51,India,Delhi,Won
C007917,1388,2024-07-03,2024-09-28,Lead,Facebook Ads > Website > Direct > Purchase,Pro Plan,29385.8,India,Sydney,Won
C007918,1603,2025-04-23,2025-11-23,Opportunity,Instagram Ads > Website > Email > Purchase,Marketing Suite,13225.29,Australia,Berlin,Lost
C007919,2124,2025-10-05,2025-09-08,Opportunity,LinkedIn Ads > Demo > Purchase,Pro Plan,15209.39,USA,New York,Won
C007920,2310,2025-05-20,2025-01-08,SQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,11279.12,Germany,Bangalore,Lost
C007921,3204,2024-07-10,2025-10-26,Won,Google Ads > Website > Email > Purchase,Analytics Suite,780.3,Germany,Sydney,Won
C007922,1227,2024-09-14,2024-10-22,Lead,Facebook Ads > Website > Direct > Purchase,Basic Plan,13269.66,Germany,Sydney,Won
C007923,2246,2024-12-24,2025-11-02,Won,Facebook Ads > Website > Direct > Purchase,Marketing Suite,27784.05,UK,,Won
C007924,1200,2025-01-30,2025-07-26,Opportunity,YouTube Ads > Website > Direct > Purchase,Basic Plan,48784.71,Germany,London,Lost
C007925,3937,2025-02-05,2025-06-27,Won,YouTube Ads > Website > Direct > Purchase,Pro Plan,40060.6,Germany,,Won
C007926,2987,2025-01-01,2024-12-14,MQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,44259.94,Germany,Bangalore,Lost
C007927,4073,2024-02-03,2024-09-08,MQL,Instagram Ads > Website > Email > Purchase,Basic Plan,19874.8,USA,Bangalore,Won
C007928,1610,2024-09-12,2024-05-18,Opportunity,YouTube Ads > Website > Direct > Purchase,Pro Plan,24207.38,USA,London,Lost
C007929,2659,2024-12-30,2024-07-19,Lost,Google Ads > Website > Email > Purchase,Marketing Suite,10720.84,Australia,Mumbai,Won
C007930,4408,2025-12-06,2025-11-05,Won,Google Ads > Website > Email > Purchase,Enterprise Plan,2248.39,Australia,New York,Won
C007931,4004,2024-12-12,2025-08-07,Lead,LinkedIn Ads > Demo > Purchase,Basic Plan,9215.24,USA,Mumbai,Won
C007932,3543,2024-11-20,2024-10-27,Lead,Google Ads > Website > Email > Purchase,Enterprise Plan,36653.58,Germany,Sydney,Lost
C007933,3284,2024-04-01,2025-01-08,Opportunity,YouTube Ads > Website > Direct > Purchase,Basic Plan,12406.73,UK,,Won
C007934,2920,2025-05-11,2025-02-05,MQL,Facebook Ads > Website > Direct > Purchase,Marketing Suite,32009.04,India,,Won
C007935,4027,2025-11-05,2024-04-26,Won,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,18257.26,USA,Sydney,Lost
C007936,4144,2025-07-19,2025-10-22,Lead,YouTube Ads > Website > Direct > Purchase,Basic Plan,44221.42,Australia,Bangalore,Won
C007937,3579,2025-01-11,2025-04-25,MQL,Instagram Ads > Website > Email > Purchase,,34678.82,India,Bangalore,Won
C007938,1291,2024-12-18,2024-02-10,MQL,Google Ads > Website > Email > Purchase,Analytics Suite,27558.11,UK,Delhi,Lost
C007939,3634,2024-12-12,2025-09-17,Lost,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,43326.09,Australia,Mumbai,Won
C007940,3407,2024-03-05,2025-12-11,SQL,Facebook Ads > Website > Direct > Purchase,Marketing Suite,5278.0,Germany,Delhi,Won
C007941,4377,2025-05-20,2024-11-23,Lost,LinkedIn Ads > Demo > Purchase,Pro Plan,47454.24,India,Sydney,Won
C007942,3513,2024-06-06,2024-01-11,SQL,LinkedIn Ads > Demo > Purchase,Pro Plan,42392.61,Australia,Berlin,Lost
C007943,2725,2024-12-16,2025-06-06,Lost,Instagram Ads > Website > Email > Purchase,Basic Plan,37048.81,Australia,Mumbai,Lost
C007944,3301,2024-03-10,2025-11-02,SQL,LinkedIn Ads > Demo > Purchase,Basic Plan,17180.54,USA,Berlin,Won
C007945,4091,2024-09-07,2024-08-07,Opportunity,LinkedIn Ads > Demo > Purchase,Enterprise Plan,46893.18,UK,London,Lost
C007946,3427,2025-11-17,2025-06-13,MQL,Google Ads > Website > Email > Purchase,Enterprise Plan,4453.55,USA,Berlin,Won
C007947,3379,2024-10-03,2024-11-14,SQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,7353.35,India,Mumbai,Won
C007948,1747,2024-12-06,2025-06-07,SQL,Instagram Ads > Website > Email > Purchase,Marketing Suite,20759.27,USA,New York,Won
C007949,2556,2024-09-28,2024-05-26,MQL,Google Ads > Website > Email > Purchase,Analytics Suite,2749.16,Australia,New York,Won
C007950,3683,2025-12-08,2024-10-24,MQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,5502.95,Australia,Sydney,Lost
C007951,4218,2024-10-17,2025-11-22,SQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,1683.58,India,Berlin,Won
C007952,4375,2025-12-27,2025-02-01,SQL,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,4589.28,USA,,Won
C007953,2191,2024-12-29,2025-10-03,Lost,Instagram Ads > Website > Email > Purchase,Marketing Suite,23963.7,Australia,London,Lost
C007954,2726,2024-05-03,2024-01-07,Won,Facebook Ads > Website > Direct > Purchase,Analytics Suite,35558.59,India,Bangalore,Lost
C007955,1473,2024-12-26,2024-07-18,Lead,Instagram Ads > Website > Email > Purchase,Pro Plan,45070.38,Germany,Berlin,Won
C007956,1727,2024-10-29,2024-06-23,Lead,Google Ads > Website > Email > Purchase,Analytics Suite,27207.81,Australia,,Won
C007957,3628,2025-11-27,2025-12-20,SQL,Google Ads > Website > Email > Purchase,Enterprise Plan,368.46,India,Bangalore,Won
C007958,3671,2024-08-17,2025-04-16,SQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,41763.8,Germany,Berlin,Lost
C007959,1288,2024-04-09,2025-03-16,SQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,24462.89,Germany,Sydney,Lost
C007960,2345,2024-04-24,2024-09-24,Opportunity,Instagram Ads > Website > Email > Purchase,Analytics Suite,27932.07,India,London,Lost
C007961,4193,2024-10-16,2025-07-28,Opportunity,YouTube Ads > Website > Direct > Purchase,Basic Plan,982.05,India,New York,Won
C007962,4214,2024-11-14,2024-06-29,Opportunity,Google Ads > Website > Email > Purchase,Marketing Suite,32791.45,USA,Mumbai,Lost
C007963,3080,2025-01-18,2024-01-21,Lost,Google Ads > Website > Email > Purchase,Enterprise Plan,48385.46,USA,Bangalore,Won
C007964,3979,2025-08-11,2025-07-03,MQL,Google Ads > Website > Email > Purchase,Pro Plan,38014.38,Australia,Sydney,Won
C007965,3778,2024-04-25,2024-11-13,SQL,LinkedIn Ads > Demo > Purchase,Basic Plan,36230.1,USA,Delhi,Won
C007966,2254,2025-10-13,2024-04-14,Opportunity,Facebook Ads > Website > Direct > Purchase,,30645.07,Australia,Sydney,Lost
C007967,1403,2025-08-10,2025-11-15,Opportunity,Facebook Ads > Website > Direct > Purchase,Basic Plan,7044.4,USA,Berlin,Lost
C007968,1996,2024-09-20,2024-08-12,Opportunity,Facebook Ads > Website > Direct > Purchase,Analytics Suite,38281.88,UK,Delhi,Lost
C007969,3594,2025-09-08,2024-10-11,Won,YouTube Ads > Website > Direct > Purchase,Pro Plan,37922.29,Australia,New York,Won
C007970,1608,2024-10-22,2025-07-15,Won,YouTube Ads > Website > Direct > Purchase,Marketing Suite,13493.03,USA,Sydney,Won
C007971,3304,2025-09-17,2024-05-02,MQL,Facebook Ads > Website > Direct > Purchase,,32082.33,Germany,Berlin,Lost
C007972,2512,2024-01-29,2025-06-06,SQL,YouTube Ads > Website > Direct > Purchase,,24718.88,UK,Berlin,Won
C007973,3795,2025-08-24,2024-10-27,Lead,LinkedIn Ads > Demo > Purchase,Analytics Suite,29375.3,Australia,London,Won
C007974,1991,2025-08-06,2024-04-17,Lost,Facebook Ads > Website > Direct > Purchase,Basic Plan,41728.0,USA,New York,Lost
C007975,2429,2024-02-24,2025-10-07,MQL,Google Ads > Website > Email > Purchase,Enterprise Plan,29680.98,UK,Berlin,Won
C007976,3586,2025-12-26,2025-03-12,MQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,45652.81,USA,,Lost
C007977,2204,2024-09-09,2024-03-11,Lost,YouTube Ads > Website > Direct > Purchase,Basic Plan,48872.95,India,Delhi,Lost
C007978,2813,2025-04-18,2025-06-22,Lost,Instagram Ads > Website > Email > Purchase,Marketing Suite,15833.24,India,,Won
C007979,3469,2025-09-09,2025-01-08,Won,Google Ads > Website > Email > Purchase,Marketing Suite,9867.91,India,Berlin,Won
C007980,2800,2025-09-04,2024-08-10,Won,Google Ads > Website > Email > Purchase,Pro Plan,47643.64,UK,London,Won
C007981,1553,2025-02-21,2024-01-28,Won,LinkedIn Ads > Demo > Purchase,Marketing Suite,41396.14,Germany,Delhi,Won
C007982,4017,2024-08-31,2024-10-11,MQL,Google Ads > Website > Email > Purchase,Enterprise Plan,43424.05,Germany,London,Won
C007983,2495,2025-01-19,2025-01-17,Lead,LinkedIn Ads > Demo > Purchase,Pro Plan,23370.49,Australia,Delhi,Won
C007984,1470,2025-09-04,2024-04-25,Lead,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,17490.42,India,London,Lost
C007985,2783,2024-12-28,2025-04-27,MQL,LinkedIn Ads > Demo > Purchase,Basic Plan,13376.45,Australia,Delhi,Won
C007986,3684,2025-07-05,2025-03-04,MQL,Google Ads > Website > Email > Purchase,Analytics Suite,38478.35,Australia,Sydney,Won
C007987,1805,2024-11-05,2025-02-15,Won,Instagram Ads > Website > Email > Purchase,Enterprise Plan,30740.74,UK,Mumbai,Won
C007988,3356,2025-01-21,2024-01-27,MQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,15001.54,USA,Berlin,Won
C007989,3612,2025-04-09,2024-05-14,Lost,Instagram Ads > Website > Email > Purchase,Analytics Suite,43856.01,India,Bangalore,Won
C007990,2068,2025-06-14,2025-12-30,MQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,23629.5,India,Bangalore,Won
C007991,3100,2024-03-19,2024-06-07,Won,Instagram Ads > Website > Email > Purchase,Enterprise Plan,496.21,Germany,New York,Won
C007992,3934,2024-09-25,2025-10-10,Lost,LinkedIn Ads > Demo > Purchase,Pro Plan,18092.12,India,,Lost
C007993,4153,2025-02-11,2025-12-28,Opportunity,Instagram Ads > Website > Email > Purchase,Marketing Suite,49623.21,Australia,New York,Lost
C007994,3034,2024-02-29,2024-02-24,SQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,17904.53,Australia,,Won
C007995,3127,2025-07-24,2025-04-30,Lead,Facebook Ads > Website > Direct > Purchase,Analytics Suite,44864.25,Germany,Berlin,Won
C007996,2186,2024-03-19,2025-05-21,Opportunity,Google Ads > Website > Email > Purchase,Pro Plan,8910.22,UK,Bangalore,Won
C007997,1945,2024-01-30,2024-07-21,Won,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,21478.6,Australia,Mumbai,Lost
C007998,1046,2025-01-19,2024-03-29,Won,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,30423.98,UK,Mumbai,Won
C007999,1894,2024-01-05,2025-12-23,Lost,YouTube Ads > Website > Direct > Purchase,Analytics Suite,27389.77,USA,,Lost
C008000,2563,2024-11-20,2025-12-23,Lost,Facebook Ads > Website > Direct > Purchase,,32598.43,Australia,Delhi,Lost
C008001,1435,2024-04-02,2025-11-18,MQL,Google Ads > Website > Email > Purchase,Marketing Suite,26030.93,UK,Delhi,Won
C008002,3286,2024-08-13,2025-10-03,SQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,2544.92,UK,Delhi,Won
C008003,2712,2025-06-15,2024-07-09,MQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,17266.25,Australia,New York,Lost
C008004,2289,2024-12-20,2025-02-10,Lost,Instagram Ads > Website > Email > Purchase,Pro Plan,26980.23,India,Berlin,Won
C008005,1898,2024-04-15,2024-09-06,Won,Facebook Ads > Website > Direct > Purchase,Pro Plan,26170.72,India,Bangalore,Won
C008006,2203,2024-12-03,2025-04-11,Lost,Instagram Ads > Website > Email > Purchase,Marketing Suite,34610.23,USA,Mumbai,Won
C008007,4202,2025-12-17,2025-01-18,Lost,Google Ads > Website > Email > Purchase,Enterprise Plan,14264.88,UK,Mumbai,Won
C008008,1480,2025-06-12,2025-04-25,MQL,Instagram Ads > Website > Email > Purchase,Basic Plan,13937.06,Australia,London,Won
C008009,4173,2025-08-18,2025-01-31,Opportunity,Instagram Ads > Website > Email > Purchase,Basic Plan,24967.28,USA,Mumbai,Won
C008010,3913,2024-04-20,2024-12-26,Lost,Facebook Ads > Website > Direct > Purchase,Pro Plan,6869.55,USA,Mumbai,Won
C008011,3139,2024-08-25,2025-05-13,SQL,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,2007.53,UK,New York,Won
C008012,1175,2024-11-03,2024-11-12,Lost,Google Ads > Website > Email > Purchase,Enterprise Plan,3546.35,Germany,Bangalore,Won
C008013,3940,2024-04-16,2025-05-02,Opportunity,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,8261.5,India,,Won
C008014,3813,2024-10-09,2025-08-21,Opportunity,LinkedIn Ads > Demo > Purchase,Enterprise Plan,27029.48,USA,Sydney,Won
C008015,3037,2024-07-13,2024-11-08,MQL,Instagram Ads > Website > Email > Purchase,Pro Plan,12169.61,India,Bangalore,Lost
C008016,1615,2024-05-21,2025-11-09,Won,Google Ads > Website > Email > Purchase,Enterprise Plan,23194.59,Australia,Bangalore,Won
C008017,1967,2025-04-03,2025-04-26,MQL,Google Ads > Website > Email > Purchase,Marketing Suite,9444.52,USA,Delhi,Won
C008018,3887,2024-04-22,2024-10-01,SQL,Instagram Ads > Website > Email > Purchase,Marketing Suite,13180.78,UK,Berlin,Won
C008019,2980,2024-07-20,2025-11-25,MQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,43800.18,Australia,New York,Lost
C008020,1360,2024-07-18,2025-11-19,Lost,YouTube Ads > Website > Direct > Purchase,,29590.18,Australia,Berlin,Won
C008021,1031,2024-01-27,2025-06-21,Lead,Instagram Ads > Website > Email > Purchase,Basic Plan,28628.1,Australia,Berlin,Won
C008022,4128,2024-07-21,2024-03-07,Won,Instagram Ads > Website > Email > Purchase,Basic Plan,13887.28,Germany,Sydney,Lost
C008023,1583,2024-01-31,2024-06-20,Won,Google Ads > Website > Email > Purchase,Analytics Suite,31697.87,Australia,Delhi,Won
C008024,3797,2024-01-28,2024-08-25,SQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,38715.4,UK,Bangalore,Won
C008025,3608,2024-03-29,2025-12-30,Lead,Instagram Ads > Website > Email > Purchase,Marketing Suite,40519.29,UK,New York,Lost
C008026,1798,2025-12-30,2024-12-06,MQL,Instagram Ads > Website > Email > Purchase,Analytics Suite,25217.77,Australia,London,Lost
C008027,1291,2024-12-19,2025-09-15,MQL,YouTube Ads > Website > Direct > Purchase,,18276.98,Germany,,Won
C008028,3642,2025-11-12,2025-11-28,Lead,Facebook Ads > Website > Direct > Purchase,Analytics Suite,6426.02,India,Sydney,Lost
C008029,3902,2024-04-21,2025-11-26,Opportunity,Facebook Ads > Website > Direct > Purchase,Marketing Suite,31055.65,Germany,London,Lost
C008030,3046,2025-12-04,2025-07-07,Lead,Google Ads > Website > Email > Purchase,Basic Plan,20414.41,Germany,,Won
C008031,3523,2024-04-13,2025-09-04,Lost,Facebook Ads > Website > Direct > Purchase,Basic Plan,15189.96,Germany,London,Lost
C008032,1891,2024-01-05,2024-11-19,SQL,LinkedIn Ads > Demo > Purchase,Pro Plan,40651.16,UK,New York,Won
C008033,2472,2024-05-23,2025-07-26,SQL,Google Ads > Website > Email > Purchase,Analytics Suite,44178.22,India,Berlin,Lost
