session_id,user_id,session_date,traffic_source,utm_source,utm_medium,utm_campaign,device,city,country,pages_viewed,session_duration_sec,bounce_flag
S008174,4069,2024-08-08,YouTube Ads,LinkedIn Ads,organic,Summer Sale,Desktop,Bangalore,UK,23,3580,1
S008175,1670,2024-10-19,Google Ads,YouTube Ads,organic,Retargeting,Desktop,Unknown,UK,1,1013,0
S008176,3439,2025-09-18,Google Ads,Organic Search,organic,Retargeting,Desktop,Delhi,India,20,2525,1
S008177,2769,2024-01-20,Instagram Ads,Email,email,Summer Sale,Mobile,Bangalore,UK,11,2421,0
S008178,2845,2025-01-06,LinkedIn Ads,LinkedIn Ads,social,Brand Awareness,Desktop,New York,Australia,14,3147,0
S008179,3262,2024-06-24,Instagram Ads,Organic Search,social,Product Launch,Desktop,Berlin,Germany,7,59,0
S008180,2418,2025-08-21,Google Ads,Organic Search,organic,Brand Awareness,Tablet,Bangalore,UK,24,3337,0
S008181,1731,2025-10-10,Instagram Ads,Instagram Ads,email,Festive Offer,Desktop,Sydney,India,12,158,0
S008182,2068,2024-02-15,LinkedIn Ads,Organic Search,cpc,Summer Sale,Mobile,Berlin,USA,24,3535,1
S008183,2110,2025-12-22,Google Ads,YouTube Ads,cpc,Festive Offer,Mobile,Mumbai,UK,23,144,1
S008184,2148,2024-05-03,Organic Search,YouTube Ads,email,Summer Sale,Mobile,New York,UK,8,416,1
S008185,2268,2024-08-09,Instagram Ads,Facebook Ads,cpc,Summer Sale,Desktop,Bangalore,Germany,18,1026,1
S008186,3028,2024-10-08,YouTube Ads,Google Ads,social,Product Launch,Mobile,London,USA,3,1731,1
S008187,2578,2024-09-28,Google Ads,LinkedIn Ads,cpc,Brand Awareness,Mobile,Berlin,USA,1,1162,0
S008188,3172,2024-01-16,Organic Search,Facebook Ads,social,Festive Offer,Desktop,Bangalore,Germany,9,1095,1
S008189,3751,2025-08-22,LinkedIn Ads,Instagram Ads,organic,Brand Awareness,Tablet,Sydney,USA,4,2545,0
S008190,3478,2025-01-12,Instagram Ads,Google Ads,social,Brand Awareness,Desktop,Sydney,Australia,11,1384,0
S008191,1483,2024-04-22,Google Ads,Email,social,Summer Sale,Mobile,Mumbai,India,9,120,1
S008192,2852,2024-11-10,Instagram Ads,Instagram Ads,social,Black Friday,Desktop,Mumbai,Australia,21,703,0
S008193,3273,2025-02-25,Email,Facebook Ads,social,Festive Offer,Desktop,Mumbai,Australia,2,2720,0
S008194,1175,2025-03-21,Facebook Ads,Facebook Ads,email,Festive Offer,Mobile,Sydney,UK,11,452,0
S008195,1074,2024-09-07,Email,Facebook Ads,email,Retargeting,Mobile,New York,UK,15,457,0
S008196,3800,2024-02-26,Google Ads,Google Ads,cpc,Campaign_XYZ,Desktop,Unknown,UK,14,2606,0
S008197,3567,2024-06-29,Google Ads,Google Ads,social,Retargeting,Desktop,New York,Australia,8,3132,0
S008198,3055,2024-08-30,Facebook Ads,Email,cpc,Summer Sale,Mobile,Bangalore,USA,19,2695,0
S008199,3552,2025-07-01,Organic Search,Email,social,Summer Sale,Desktop,London,Australia,5,1363,0
S008200,3099,2024-02-11,Instagram Ads,Facebook Ads,organic,Summer Sale,Desktop,Delhi,India,23,418,0
S008201,2104,2025-07-19,YouTube Ads,LinkedIn Ads,social,Black Friday,Tablet,Berlin,UK,10,1147,1
S008202,3567,2025-04-07,YouTube Ads,Email,organic,Product Launch,Desktop,Berlin,Germany,10,1088,0
S008203,3365,2024-02-21,YouTube Ads,Email,social,Product Launch,Desktop,Sydney,India,9,3581,0
S008204,3880,2024-10-03,Email,YouTube Ads,email,Summer Sale,Mobile,Bangalore,India,6,130,0
S008205,3701,2025-07-05,Facebook Ads,LinkedIn Ads,email,Summer Sale,Mobile,Unknown,UK,7,928,0
S008206,4140,2025-02-03,Email,Facebook Ads,social,Black Friday,Mobile,New York,Germany,8,2852,0
S008207,1346,2024-08-27,LinkedIn Ads,LinkedIn Ads,cpc,Black Friday,Tablet,Sydney,UK,14,2707,1
S008208,1943,2024-03-23,Google Ads,Facebook Ads,social,Retargeting,Desktop,Delhi,UK,14,1934,0
S008209,4158,2024-01-20,Email,Facebook Ads,cpc,Black Friday,Desktop,Sydney,Germany,19,723,0
S008210,2675,2024-05-01,LinkedIn Ads,Facebook Ads,organic,Summer Sale,Tablet,Bangalore,Germany,5,3391,0
S008211,1831,2025-09-27,Organic Search,Instagram Ads,organic,Product Launch,Mobile,Bangalore,Australia,22,3416,0
S008212,2147,2024-12-23,Email,LinkedIn Ads,organic,Campaign_XYZ,Desktop,London,India,19,303,1
S008213,3333,2025-01-23,Google Ads,Facebook Ads,email,Brand Awareness,Desktop,New York,Australia,3,2615,1
S008214,4207,2025-10-16,Email,Instagram Ads,email,Black Friday,Mobile,Mumbai,UK,6,918,0
S008215,3940,2024-10-22,Email,Organic Search,social,Brand Awareness,Desktop,Unknown,USA,18,2294,0
S008216,2511,2025-08-08,Organic Search,Email,cpc,Campaign_XYZ,Desktop,Berlin,Australia,4,2027,0
S008217,2345,2024-03-15,LinkedIn Ads,Facebook Ads,social,Campaign_XYZ,Desktop,Delhi,Germany,2,537,0
S008218,2220,2025-04-26,LinkedIn Ads,Organic Search,cpc,Summer Sale,Mobile,New York,USA,1,2264,0
S008219,2744,2025-01-04,Facebook Ads,LinkedIn Ads,email,Festive Offer,Mobile,Mumbai,USA,6,91,0
S008220,4490,2024-02-09,Facebook Ads,Facebook Ads,email,Retargeting,Tablet,Berlin,Australia,5,2264,1
S008221,4150,2024-12-31,LinkedIn Ads,Organic Search,social,Summer Sale,Desktop,Berlin,UK,4,1709,0
S008222,1907,2024-10-06,Google Ads,Instagram Ads,social,Unknown,Mobile,Delhi,USA,20,3577,1
S008223,2129,2024-12-19,Organic Search,LinkedIn Ads,organic,Festive Offer,Desktop,Bangalore,India,24,1477,0
S008224,3671,2024-02-09,Instagram Ads,YouTube Ads,email,Festive Offer,Desktop,Delhi,Australia,12,1931,0
S008225,3674,2024-05-28,LinkedIn Ads,Email,organic,Retargeting,Tablet,New York,Germany,14,1033,0
S008226,3626,2025-12-06,Facebook Ads,Organic Search,organic,Retargeting,Desktop,Unknown,India,13,358,0
S008227,2409,2024-09-05,Organic Search,Organic Search,social,Product Launch,Mobile,London,Germany,6,877,0
S008228,1654,2024-05-21,Google Ads,Email,social,Summer Sale,Mobile,Delhi,UK,10,1100,1
S008229,4446,2025-09-04,Instagram Ads,Instagram Ads,social,Summer Sale,Desktop,London,Germany,17,2211,0
S008230,1190,2024-10-02,LinkedIn Ads,Facebook Ads,social,Brand Awareness,Mobile,New York,Germany,16,2697,0
S008231,3182,2025-02-07,Email,LinkedIn Ads,email,Product Launch,Desktop,Mumbai,UK,21,1576,1
S008232,1275,2025-09-20,Email,YouTube Ads,email,Campaign_XYZ,Mobile,Unknown,USA,21,2654,1
S008233,3235,2024-01-29,Facebook Ads,Facebook Ads,cpc,Brand Awareness,Desktop,New York,UK,12,2459,0
S008234,1263,2025-04-03,YouTube Ads,Google Ads,social,Black Friday,Tablet,Sydney,USA,22,263,1
S008235,4438,2025-08-09,Google Ads,Facebook Ads,organic,Brand Awareness,Mobile,Delhi,India,13,977,1
S008236,3137,2025-04-10,Instagram Ads,YouTube Ads,organic,Brand Awareness,Desktop,Delhi,UK,7,1762,0
S008237,3105,2024-04-21,Facebook Ads,Instagram Ads,organic,Retargeting,Desktop,Sydney,Australia,23,2490,1
S008238,1647,2025-06-13,YouTube Ads,YouTube Ads,organic,Brand Awareness,Mobile,New York,India,24,2062,0
S008239,1797,2025-01-27,LinkedIn Ads,Facebook Ads,social,Retargeting,Desktop,New York,Germany,20,1756,0
S008240,4180,2025-01-16,Google Ads,Instagram Ads,organic,Campaign_XYZ,Mobile,London,India,20,930,0
S008241,1851,2025-07-26,Instagram Ads,LinkedIn Ads,organic,Black Friday,Mobile,Sydney,Australia,9,1044,0
S008242,3101,2025-07-23,Facebook Ads,Instagram Ads,email,Campaign_XYZ,Mobile,Sydney,Germany,10,2322,1
S008243,1693,2025-08-08,Organic Search,Facebook Ads,email,Brand Awareness,Desktop,Mumbai,USA,17,2597,0
S008244,3303,2024-03-06,Email,Facebook Ads,social,Product Launch,Mobile,Sydney,UK,18,2067,0
S008245,1379,2024-10-27,LinkedIn Ads,Instagram Ads,cpc,Black Friday,Mobile,Delhi,India,23,3226,0
S008246,3716,2025-12-12,Facebook Ads,Instagram Ads,email,Campaign_XYZ,Desktop,New York,Australia,23,2378,0
S008247,3740,2024-10-07,Organic Search,Email,organic,Retargeting,Desktop,Mumbai,Australia,22,232,1
S008248,1733,2024-06-06,YouTube Ads,Organic Search,cpc,Product Launch,Mobile,Sydney,Australia,6,1390,1
S008249,3078,2025-04-05,Email,Instagram Ads,organic,Black Friday,Desktop,Delhi,UK,17,936,0
S008250,1003,2025-02-19,LinkedIn Ads,Facebook Ads,social,Summer Sale,Mobile,New York,India,22,1387,0
S008251,2436,2025-10-07,Facebook Ads,Google Ads,cpc,Campaign_XYZ,Desktop,Mumbai,Germany,2,3529,0
S008252,1299,2025-04-12,Google Ads,Email,email,Summer Sale,Desktop,London,Germany,23,2170,0
S008253,2117,2025-08-11,Google Ads,Organic Search,social,Black Friday,Desktop,Unknown,Australia,13,2459,0
S008254,3430,2025-09-29,Instagram Ads,Instagram Ads,organic,Unknown,Mobile,Delhi,Germany,2,663,0
S008255,1760,2024-12-09,Google Ads,Instagram Ads,social,Black Friday,Mobile,Sydney,India,11,855,1
S008256,2557,2025-01-16,Google Ads,Organic Search,social,Brand Awareness,Desktop,Bangalore,Germany,11,2571,0
S008257,1502,2024-02-17,Instagram Ads,LinkedIn Ads,cpc,Brand Awareness,Desktop,New York,UK,16,1008,0
S008258,2661,2024-07-06,Organic Search,Organic Search,cpc,Campaign_XYZ,Tablet,Bangalore,UK,1,185,0
S008259,1095,2024-10-29,LinkedIn Ads,Organic Search,social,Unknown,Mobile,Berlin,UK,22,2981,0
S008260,1907,2024-05-17,Organic Search,YouTube Ads,organic,Product Launch,Mobile,Delhi,Germany,6,36,0
S008261,2028,2025-07-11,Email,Organic Search,email,Retargeting,Desktop,London,India,6,2144,0
S008262,2217,2025-05-03,Facebook Ads,LinkedIn Ads,social,Black Friday,Tablet,Delhi,UK,6,2360,0
S008263,1890,2024-11-25,LinkedIn Ads,Email,cpc,Summer Sale,Desktop,London,Australia,5,3007,0
S008264,3245,2025-06-03,Facebook Ads,Google Ads,organic,Unknown,Desktop,Sydney,Australia,10,1454,0
S008265,3666,2024-12-03,Google Ads,Instagram Ads,organic,Brand Awareness,Desktop,Delhi,Australia,21,226,0
S008266,3466,2025-11-20,YouTube Ads,Facebook Ads,social,Campaign_XYZ,Desktop,Sydney,Germany,8,1942,0
S008267,4407,2025-08-10,Instagram Ads,Google Ads,email,Summer Sale,Desktop,Sydney,Australia,11,237,0
S008268,1047,2025-10-22,Organic Search,Facebook Ads,cpc,Product Launch,Mobile,Mumbai,Germany,10,2851,0
S008269,2493,2024-08-28,Email,Instagram Ads,cpc,Festive Offer,Desktop,Bangalore,UK,1,3165,0
S008270,1946,2025-02-13,LinkedIn Ads,Email,social,Black Friday,Desktop,Mumbai,India,17,1359,0
S008271,1589,2025-01-29,Facebook Ads,YouTube Ads,social,Campaign_XYZ,Mobile,Delhi,USA,15,3077,0
S008272,1487,2024-01-11,YouTube Ads,Facebook Ads,organic,Product Launch,Mobile,Mumbai,UK,5,2345,0
S008273,2679,2024-06-28,Facebook Ads,Email,organic,Unknown,Desktop,Unknown,USA,19,1184,0
S008274,2071,2024-06-06,Instagram Ads,LinkedIn Ads,organic,Black Friday,Mobile,Berlin,Germany,4,92,1
S008275,3982,2024-06-22,LinkedIn Ads,LinkedIn Ads,cpc,Product Launch,Tablet,Delhi,UK,14,3387,1
S008276,2152,2025-10-02,Email,Organic Search,email,Summer Sale,Desktop,Delhi,USA,3,3438,0
S008277,2404,2025-11-22,Instagram Ads,Facebook Ads,organic,Campaign_XYZ,Mobile,Delhi,Australia,5,2303,1
S008278,3575,2024-01-15,Email,LinkedIn Ads,social,Festive Offer,Tablet,London,Germany,9,2041,1
S008279,2555,2025-06-23,LinkedIn Ads,Google Ads,organic,Festive Offer,Desktop,London,Australia,20,2195,0
S008280,1415,2024-07-09,Instagram Ads,Google Ads,social,Campaign_XYZ,Mobile,New York,Australia,4,3151,0
S008281,3433,2024-02-27,LinkedIn Ads,Instagram Ads,organic,Black Friday,Mobile,London,USA,1,1982,0
S008282,2082,2025-03-28,Organic Search,Organic Search,cpc,Campaign_XYZ,Desktop,Sydney,UK,13,3528,0
S008283,3810,2025-11-15,Organic Search,Facebook Ads,email,Brand Awareness,Desktop,Sydney,India,5,3365,0
S008284,3490,2024-08-21,Google Ads,Google Ads,cpc,Black Friday,Desktop,Bangalore,USA,22,1273,0
S008285,2493,2024-11-23,LinkedIn Ads,Instagram Ads,email,Festive Offer,Mobile,Delhi,USA,18,1006,0
S008286,3308,2025-05-07,Google Ads,Google Ads,cpc,Brand Awareness,Mobile,Unknown,Germany,18,3197,0
S008287,4265,2024-09-07,YouTube Ads,LinkedIn Ads,cpc,Retargeting,Desktop,Berlin,India,24,2873,0
S008288,3288,2025-07-03,Organic Search,Facebook Ads,organic,Black Friday,Desktop,Berlin,USA,13,2366,1
S008289,4238,2025-03-11,LinkedIn Ads,Instagram Ads,organic,Brand Awareness,Tablet,Sydney,USA,19,3503,0
S008290,3091,2024-02-15,Facebook Ads,LinkedIn Ads,organic,Unknown,Desktop,London,USA,4,1150,1
S008291,1168,2024-11-04,LinkedIn Ads,Google Ads,email,Retargeting,Tablet,London,Germany,11,2006,0
S008292,1863,2025-06-25,LinkedIn Ads,YouTube Ads,cpc,Black Friday,Mobile,Sydney,USA,3,918,0
S008293,1888,2025-01-22,YouTube Ads,YouTube Ads,social,Brand Awareness,Mobile,Bangalore,Germany,11,2713,0
S008294,2597,2025-10-03,Facebook Ads,Email,social,Campaign_XYZ,Desktop,Sydney,USA,14,2403,1
S008295,3122,2024-11-14,Google Ads,YouTube Ads,social,Product Launch,Desktop,Berlin,Germany,15,2171,0
S008296,1793,2025-08-19,Email,Instagram Ads,social,Brand Awareness,Desktop,Delhi,Germany,20,2927,1
S008297,4122,2025-03-20,LinkedIn Ads,Facebook Ads,organic,Campaign_XYZ,Mobile,Mumbai,USA,11,600,0
S008298,1462,2025-09-28,LinkedIn Ads,Email,email,Black Friday,Desktop,Unknown,India,9,2592,1
S008299,3443,2025-04-06,Facebook Ads,LinkedIn Ads,organic,Summer Sale,Desktop,Mumbai,USA,19,841,0
S008300,1757,2025-09-24,Organic Search,Organic Search,cpc,Unknown,Mobile,Bangalore,India,5,1840,0
S008301,1729,2024-12-13,YouTube Ads,Instagram Ads,email,Summer Sale,Mobile,Sydney,Germany,9,3485,0
S008302,3352,2025-02-28,Organic Search,Email,social,Black Friday,Desktop,Unknown,Germany,23,3402,0
S008303,4402,2024-09-21,Organic Search,YouTube Ads,organic,Product Launch,Mobile,Bangalore,Australia,2,1522,0
S008304,1368,2024-04-07,Facebook Ads,Facebook Ads,organic,Retargeting,Tablet,Bangalore,UK,3,355,1
S008305,2749,2024-07-21,Email,Organic Search,cpc,Brand Awareness,Desktop,London,Germany,8,3538,0
S008306,3523,2024-05-26,Facebook Ads,Facebook Ads,organic,Campaign_XYZ,Mobile,Mumbai,USA,13,2750,0
S008307,4349,2025-08-27,Instagram Ads,Instagram Ads,cpc,Product Launch,Desktop,Delhi,Germany,6,777,1
S008308,1852,2025-01-10,Google Ads,Email,email,Brand Awareness,Desktop,Sydney,India,17,1007,0
S008309,3997,2025-09-17,Organic Search,Organic Search,email,Summer Sale,Desktop,Unknown,Australia,14,2661,0
S008310,3889,2024-02-13,YouTube Ads,Facebook Ads,email,Retargeting,Mobile,Delhi,Australia,4,2118,1
S008311,1820,2024-08-17,Organic Search,YouTube Ads,social,Black Friday,Mobile,Mumbai,UK,3,3276,0
S008312,4365,2025-08-07,LinkedIn Ads,Instagram Ads,cpc,Black Friday,Desktop,New York,UK,2,2094,0
S008313,1536,2024-10-13,Organic Search,LinkedIn Ads,email,Summer Sale,Desktop,Mumbai,USA,5,1111,0
S008314,4324,2024-05-15,Organic Search,Instagram Ads,email,Black Friday,Desktop,Sydney,Australia,14,3002,1
S008315,1102,2025-08-07,Organic Search,Google Ads,email,Retargeting,Desktop,Mumbai,Australia,9,3219,0
S008316,3957,2024-01-08,YouTube Ads,Google Ads,organic,Campaign_XYZ,Desktop,Delhi,UK,20,819,0
S008317,2775,2024-09-04,Email,YouTube Ads,social,Retargeting,Mobile,Bangalore,UK,1,1766,1
S008318,1546,2025-12-21,Organic Search,LinkedIn Ads,social,Campaign_XYZ,Tablet,Delhi,USA,20,1576,0
S008319,2608,2024-08-11,Email,Google Ads,cpc,Black Friday,Mobile,Mumbai,India,17,2210,1
S008320,2189,2025-01-14,YouTube Ads,YouTube Ads,organic,Product Launch,Desktop,Mumbai,USA,14,2287,0
S008321,3493,2024-03-27,Email,LinkedIn Ads,organic,Unknown,Mobile,New York,India,1,2238,1
S008322,2870,2025-05-24,Facebook Ads,Google Ads,social,Retargeting,Mobile,Unknown,Australia,13,1696,0
S008323,1412,2025-07-11,LinkedIn Ads,LinkedIn Ads,social,Summer Sale,Mobile,New York,UK,15,2483,0
S008324,3761,2024-04-09,LinkedIn Ads,Facebook Ads,email,Festive Offer,Mobile,Unknown,India,17,1392,0
S008325,4206,2025-06-05,Organic Search,Email,cpc,Black Friday,Desktop,Bangalore,Australia,14,724,1
S008326,2780,2024-03-25,Instagram Ads,Email,organic,Product Launch,Mobile,New York,UK,15,3426,0
S008327,2216,2025-09-01,LinkedIn Ads,Instagram Ads,cpc,Black Friday,Desktop,New York,India,24,3052,0
S008328,3409,2024-06-11,Instagram Ads,Instagram Ads,email,Brand Awareness,Mobile,Bangalore,Germany,8,393,0
S008329,1339,2025-09-07,Email,YouTube Ads,cpc,Campaign_XYZ,Desktop,Sydney,UK,8,3228,0
S008330,1454,2024-02-17,Email,LinkedIn Ads,email,Unknown,Mobile,London,India,15,3319,0
S008331,2800,2025-03-22,Organic Search,Organic Search,organic,Unknown,Desktop,Unknown,Australia,16,982,0
S008332,3331,2025-12-01,Facebook Ads,LinkedIn Ads,cpc,Black Friday,Mobile,Mumbai,UK,9,3051,0
S008333,3267,2025-08-31,Google Ads,Facebook Ads,organic,Retargeting,Desktop,London,India,3,412,1
S008334,4133,2025-12-16,Organic Search,LinkedIn Ads,email,Festive Offer,Tablet,Sydney,UK,1,1576,0
S008335,4073,2025-01-31,Email,Email,email,Black Friday,Mobile,Mumbai,Germany,5,3236,0
S008336,1635,2025-08-29,YouTube Ads,Organic Search,cpc,Black Friday,Mobile,Mumbai,UK,5,1894,0
S008337,3300,2024-11-04,YouTube Ads,LinkedIn Ads,organic,Summer Sale,Mobile,New York,USA,17,1791,0
S008338,3640,2024-07-25,LinkedIn Ads,LinkedIn Ads,social,Brand Awareness,Mobile,New York,UK,20,1078,0
S008339,3373,2024-12-20,LinkedIn Ads,Facebook Ads,email,Summer Sale,Mobile,London,Germany,3,399,0
S008340,3567,2024-09-21,YouTube Ads,Email,organic,Retargeting,Desktop,Berlin,Australia,2,3289,0
S008341,4211,2024-03-10,Google Ads,Organic Search,organic,Campaign_XYZ,Desktop,Bangalore,USA,7,2679,0
S008342,2662,2024-07-13,Google Ads,Facebook Ads,organic,Product Launch,Mobile,Bangalore,India,3,669,0
S008343,1914,2025-05-14,Organic Search,Facebook Ads,social,Summer Sale,Mobile,Mumbai,India,20,871,0
S008344,3938,2024-08-23,Google Ads,LinkedIn Ads,email,Unknown,Desktop,Bangalore,Germany,16,1917,0
S008345,4292,2024-12-25,LinkedIn Ads,LinkedIn Ads,social,Festive Offer,Mobile,New York,Germany,9,2655,0
S008346,1155,2025-06-09,Email,Instagram Ads,social,Campaign_XYZ,Desktop,Mumbai,USA,9,3207,1
S008347,4242,2025-11-19,LinkedIn Ads,LinkedIn Ads,cpc,Retargeting,Desktop,Bangalore,India,7,1056,0
S008348,1368,2025-03-24,Email,Organic Search,organic,Brand Awareness,Tablet,Mumbai,Australia,5,43,0
S008349,1011,2025-12-28,Google Ads,Organic Search,email,Unknown,Desktop,Delhi,Australia,14,742,0
S008350,1836,2024-03-30,YouTube Ads,YouTube Ads,cpc,Summer Sale,Desktop,Delhi,USA,17,519,0
S008351,3848,2024-05-17,Instagram Ads,Facebook Ads,email,Black Friday,Desktop,Sydney,India,3,3093,0
S008352,2972,2025-07-04,YouTube Ads,LinkedIn Ads,organic,Unknown,Desktop,Unknown,Germany,5,1517,0
S008353,1030,2025-03-16,Email,Email,email,Product Launch,Desktop,Delhi,UK,3,401,0
S008354,3712,2025-06-13,Instagram Ads,Facebook Ads,social,Black Friday,Desktop,Unknown,India,24,1181,0
S008355,3438,2025-01-12,Email,Organic Search,organic,Festive Offer,Mobile,New York,Germany,18,1424,0
S008356,4046,2024-03-10,Google Ads,Facebook Ads,email,Product Launch,Mobile,New York,Germany,21,1712,0
S008357,1920,2024-11-20,LinkedIn Ads,YouTube Ads,cpc,Brand Awareness,Desktop,Delhi,India,21,1917,1
S008358,1156,2025-04-01,Google Ads,Facebook Ads,social,Brand Awareness,Mobile,Mumbai,India,17,3139,0
S008359,4274,2024-07-13,Facebook Ads,Facebook Ads,social,Product Launch,Mobile,New York,USA,12,2133,0
S008360,2300,2024-07-03,Organic Search,Facebook Ads,organic,Summer Sale,Mobile,Bangalore,Australia,10,2747,1
S008361,2079,2024-02-16,Organic Search,Instagram Ads,organic,Brand Awareness,Desktop,Sydney,USA,3,2878,1
S008362,2558,2024-06-24,Organic Search,Instagram Ads,social,Brand Awareness,Mobile,Unknown,UK,3,2007,0
S008363,2797,2025-01-26,LinkedIn Ads,LinkedIn Ads,organic,Product Launch,Desktop,Berlin,USA,21,1838,1
S008364,2765,2025-04-02,Instagram Ads,Instagram Ads,email,Black Friday,Mobile,New York,Australia,23,967,1
S008365,3774,2025-01-04,Organic Search,LinkedIn Ads,organic,Product Launch,Tablet,Berlin,UK,4,503,0
S008366,4145,2024-12-21,LinkedIn Ads,Instagram Ads,social,Retargeting,Desktop,Bangalore,India,11,1784,0
S008367,2954,2024-11-18,Organic Search,Organic Search,email,Black Friday,Mobile,Sydney,Australia,22,2950,0
S008368,4460,2025-05-02,Google Ads,YouTube Ads,organic,Black Friday,Mobile,Sydney,Australia,19,3255,1
S008369,1251,2024-12-08,Instagram Ads,Facebook Ads,email,Brand Awareness,Desktop,Berlin,India,3,2605,0
S008370,2341,2025-09-11,Facebook Ads,YouTube Ads,cpc,Campaign_XYZ,Desktop,Mumbai,UK,19,3174,1
S008371,3641,2024-08-10,YouTube Ads,LinkedIn Ads,organic,Black Friday,Mobile,Delhi,UK,22,3353,0
S008372,3900,2025-09-01,Facebook Ads,LinkedIn Ads,email,Summer Sale,Mobile,London,India,3,2828,0
S008373,1846,2024-04-26,Organic Search,Organic Search,social,Summer Sale,Tablet,London,Australia,5,2768,0
S008374,2276,2025-05-11,Organic Search,Google Ads,organic,Summer Sale,Mobile,Bangalore,India,8,2688,0
S008375,3246,2024-10-29,YouTube Ads,Email,cpc,Retargeting,Mobile,Unknown,Germany,2,971,0
S008376,3523,2025-04-29,Organic Search,Instagram Ads,cpc,Brand Awareness,Desktop,Delhi,UK,9,716,0
S008377,3018,2025-09-20,LinkedIn Ads,Organic Search,email,Festive Offer,Mobile,Bangalore,USA,8,145,0
S008378,1636,2024-02-22,Google Ads,Email,email,Festive Offer,Desktop,Mumbai,USA,21,133,0
S008379,3694,2024-07-27,Google Ads,Instagram Ads,email,Product Launch,Desktop,Mumbai,India,8,1890,0
S008380,2425,2025-06-21,Organic Search,YouTube Ads,email,Retargeting,Mobile,New York,Australia,11,3417,0
S008381,2497,2024-08-02,YouTube Ads,Email,email,Retargeting,Mobile,Berlin,Australia,6,2602,0
S008382,3145,2025-07-07,Google Ads,Organic Search,cpc,Summer Sale,Mobile,New York,Germany,12,1576,0
S008383,3278,2025-10-07,LinkedIn Ads,Instagram Ads,email,Black Friday,Mobile,New York,Germany,20,3594,0
S008384,1228,2024-09-07,Facebook Ads,Email,organic,Product Launch,Desktop,New York,Australia,5,1293,0
S008385,4067,2025-12-24,LinkedIn Ads,Organic Search,email,Brand Awareness,Mobile,London,Germany,13,1608,1
S008386,2741,2025-07-25,LinkedIn Ads,YouTube Ads,cpc,Black Friday,Mobile,New York,Australia,19,614,0
S008387,2358,2025-03-28,Facebook Ads,Instagram Ads,social,Campaign_XYZ,Mobile,London,USA,17,691,0
