spend_id,date,channel,campaign,utm_source,utm_medium,utm_campaign,impressions,clicks,ad_spend,country
7602,2025-10-31,Facebook Ads,Summer Sale,Facebook Ads,email,Festive Offer,206958,2608,9677.25,UK
7603,2024-07-22,Google Ads,Retargeting,Instagram Ads,email,Product Launch,199745,10751,8071.01,UK
7604,2024-07-14,Email,Festive Offer,YouTube Ads,email,Brand Awareness,294351,1370,4299.01,UK
7605,2025-12-28,Instagram Ads,Black Friday,,organic,Festive Offer,276251,18349,4529.8,USA
7606,2024-10-11,LinkedIn Ads,Brand Awareness,Instagram Ads,email,Black Friday,396056,11222,1236.45,Germany
7607,2024-07-14,Organic Search,Retargeting,Google Ads,social,Brand Awareness,117598,1290,8460.96,Australia
7608,2024-11-02,YouTube Ads,Campaign_XYZ,Facebook Ads,email,Festive Offer,160312,19003,139.49,Germany
7609,2025-10-25,Facebook Ads,Brand Awareness,Facebook Ads,social,Brand Awareness,110406,8991,1530.36,India
7610,2024-01-14,YouTube Ads,Brand Awareness,YouTube Ads,social,Campaign_XYZ,34510,15435,5387.24,Australia
7611,2024-05-25,Organic Search,Retargeting,,cpc,Black Friday,266304,3372,1965.44,India
7612,2024-02-26,Email,Retargeting,Email,social,Brand Awareness,38309,11528,6364.52,Germany
7613,2025-12-23,Google Ads,Campaign_XYZ,Organic Search,social,Brand Awareness,57718,4802,136.04,India
7614,2024-07-28,Organic Search,Campaign_XYZ,Organic Search,email,Retargeting,434665,8975,1074.28,USA
7615,2025-06-12,Google Ads,,Instagram Ads,organic,Product Launch,457074,10628,7670.37,UK
7616,2024-12-09,LinkedIn Ads,,Email,email,Summer Sale,286535,17693,5807.56,Germany
7617,2025-12-15,Facebook Ads,Festive Offer,Facebook Ads,cpc,Festive Offer,479941,2463,292.64,Australia
7618,2025-09-02,Email,Campaign_XYZ,Google Ads,cpc,Campaign_XYZ,485368,14819,2137.56,Australia
7619,2024-10-05,Facebook Ads,Summer Sale,Organic Search,organic,Festive Offer,15295,2955,2465.74,India
7620,2024-07-27,LinkedIn Ads,Campaign_XYZ,Email,social,Festive Offer,109151,10738,8505.7,UK
7621,2025-10-02,Email,Product Launch,Email,cpc,Product Launch,450777,2604,5867.12,Germany
7622,2024-11-30,Email,Summer Sale,YouTube Ads,organic,Brand Awareness,310180,7493,5460.11,USA
7623,2024-10-14,Google Ads,Retargeting,LinkedIn Ads,email,Black Friday,245397,3452,958.33,India
7624,2024-09-08,Google Ads,Festive Offer,Facebook Ads,email,Black Friday,346631,5706,6603.75,Germany
7625,2024-09-21,Google Ads,Festive Offer,Email,email,Summer Sale,477946,1578,1643.3,Germany
7626,2024-09-27,YouTube Ads,Summer Sale,Facebook Ads,social,Summer Sale,434858,900,5265.24,UK
7627,2025-11-30,Instagram Ads,Black Friday,YouTube Ads,social,Summer Sale,235499,13682,5967.09,Australia
7628,2025-02-22,Organic Search,Product Launch,Google Ads,organic,Black Friday,322816,13554,8434.57,UK
7629,2025-12-26,Google Ads,Product Launch,Instagram Ads,cpc,Brand Awareness,372656,4724,8083.83,India
7630,2024-07-29,Instagram Ads,Product Launch,Facebook Ads,email,Summer Sale,474620,4459,1982.05,India
7631,2024-12-30,Instagram Ads,Festive Offer,YouTube Ads,social,Summer Sale,223678,19729,9170.3,UK
7632,2024-03-16,Facebook Ads,Brand Awareness,YouTube Ads,social,Campaign_XYZ,147669,9621,127.27,Germany
7633,2025-10-21,LinkedIn Ads,Festive Offer,YouTube Ads,cpc,Black Friday,419396,11740,3368.24,Australia
7634,2024-11-16,YouTube Ads,Brand Awareness,Organic Search,email,Festive Offer,107973,1465,757.03,India
7635,2025-12-25,Instagram Ads,Festive Offer,Organic Search,email,Brand Awareness,457792,18703,7237.55,UK
7636,2025-03-08,Organic Search,Retargeting,Organic Search,cpc,Summer Sale,221272,7320,5052.23,India
7637,2024-04-18,YouTube Ads,Festive Offer,Instagram Ads,organic,Brand Awareness,498372,14703,1831.94,Australia
7638,2025-10-02,Facebook Ads,Retargeting,Organic Search,organic,Retargeting,38473,19241,942.8,USA
7639,2025-06-05,Google Ads,Brand Awareness,Facebook Ads,cpc,Festive Offer,263285,3658,2338.23,USA
7640,2024-02-16,Email,Product Launch,Email,cpc,Festive Offer,245373,7655,9215.44,Germany
7641,2025-01-13,Instagram Ads,Brand Awareness,YouTube Ads,organic,Summer Sale,5655,19247,6808.78,Germany
7642,2024-04-05,LinkedIn Ads,Summer Sale,Instagram Ads,cpc,Summer Sale,183322,10244,2498.18,USA
7643,2024-04-12,Email,Product Launch,Organic Search,email,Campaign_XYZ,490679,18553,8948.07,Australia
7644,2024-05-25,Facebook Ads,Festive Offer,Google Ads,organic,Black Friday,372210,8697,1451.3,UK
7645,2024-01-27,YouTube Ads,Festive Offer,LinkedIn Ads,organic,Festive Offer,326115,12947,6915.58,UK
7646,2025-06-13,Organic Search,Festive Offer,Facebook Ads,organic,Campaign_XYZ,95138,19318,4305.97,Australia
7647,2025-11-09,Google Ads,Festive Offer,Instagram Ads,email,Retargeting,170229,988,2756.33,UK
7648,2024-03-22,YouTube Ads,Festive Offer,LinkedIn Ads,cpc,Retargeting,248046,15170,2696.84,Germany
7649,2025-03-03,LinkedIn Ads,Brand Awareness,LinkedIn Ads,social,Retargeting,390828,9926,5057.95,UK
7650,2025-08-06,Instagram Ads,Campaign_XYZ,Organic Search,social,Product Launch,26785,5790,9321.78,UK
7651,2025-04-23,LinkedIn Ads,Retargeting,Instagram Ads,email,Black Friday,231183,15228,7449.01,Germany
7652,2024-06-10,YouTube Ads,Campaign_XYZ,Email,email,Black Friday,139460,19843,6654.98,India
7653,2025-02-05,YouTube Ads,Brand Awareness,Email,cpc,Summer Sale,355384,18519,8767.66,USA
7654,2025-05-22,Email,Black Friday,,social,Black Friday,316101,18800,5746.33,UK
7655,2024-02-07,LinkedIn Ads,Campaign_XYZ,Instagram Ads,organic,Summer Sale,103808,189,2000.16,USA
7656,2025-05-25,LinkedIn Ads,Brand Awareness,YouTube Ads,email,Campaign_XYZ,296885,7111,9773.95,USA
7657,2025-01-27,LinkedIn Ads,Product Launch,Google Ads,social,Summer Sale,102242,16860,5393.97,Australia
7658,2025-12-13,Google Ads,Festive Offer,Email,organic,Product Launch,229009,19336,3221.4,Australia
7659,2025-05-08,Organic Search,Brand Awareness,YouTube Ads,organic,Campaign_XYZ,263229,18451,7803.89,Australia
7660,2024-07-18,YouTube Ads,Campaign_XYZ,LinkedIn Ads,cpc,Black Friday,352787,17652,4693.56,India
7661,2024-09-11,Facebook Ads,Retargeting,LinkedIn Ads,email,Black Friday,305900,1962,223.37,India
7662,2024-06-27,Google Ads,Campaign_XYZ,LinkedIn Ads,organic,Product Launch,343119,16162,3267.47,USA
7663,2025-06-30,Google Ads,Festive Offer,Instagram Ads,email,Product Launch,256259,6838,4626.22,USA
7664,2025-08-16,Google Ads,Campaign_XYZ,Facebook Ads,social,Campaign_XYZ,91571,9694,3788.94,USA
7665,2025-01-23,Email,Summer Sale,YouTube Ads,social,Campaign_XYZ,343755,1767,5562.28,USA
7666,2025-02-01,Organic Search,Black Friday,Facebook Ads,email,Black Friday,424611,2249,1915.26,Germany
7667,2024-06-06,Organic Search,Product Launch,Organic Search,organic,Black Friday,85428,19608,5767.12,USA
7668,2024-01-04,Facebook Ads,Retargeting,Google Ads,organic,Campaign_XYZ,51296,1478,9866.58,Australia
7669,2024-06-15,LinkedIn Ads,Black Friday,Google Ads,social,Summer Sale,385660,1361,7562.74,USA
7670,2025-04-12,Email,Brand Awareness,YouTube Ads,organic,Brand Awareness,344391,6326,6877.04,Australia
7671,2025-02-12,YouTube Ads,Black Friday,LinkedIn Ads,organic,Festive Offer,95000,7619,2086.04,Australia
7672,2025-02-15,Instagram Ads,Festive Offer,,social,Summer Sale,64927,11031,5859.56,USA
7673,2024-07-22,Email,Festive Offer,Email,cpc,Retargeting,316960,3156,8214.78,USA
7674,2024-07-12,Instagram Ads,Summer Sale,Google Ads,social,Retargeting,391996,2964,2482.32,UK
7675,2024-08-22,YouTube Ads,Black Friday,Facebook Ads,email,Brand Awareness,110756,17187,959.17,Australia
7676,2025-12-18,Facebook Ads,Campaign_XYZ,Facebook Ads,cpc,Festive Offer,48972,16917,6651.47,USA
7677,2024-05-29,Organic Search,Black Friday,Email,email,Product Launch,185869,7862,6768.52,USA
7678,2024-06-07,Instagram Ads,Festive Offer,Instagram Ads,cpc,Retargeting,481968,16821,8063.45,UK
7679,2024-10-05,Google Ads,Brand Awareness,LinkedIn Ads,cpc,Product Launch,326860,8786,6332.69,Germany
7680,2025-02-07,Email,,Instagram Ads,social,Product Launch,342122,2956,8495.88,Australia
7681,2025-11-08,Instagram Ads,Product Launch,YouTube Ads,social,Summer Sale,431250,3015,2734.36,Australia
7682,2024-11-06,YouTube Ads,Campaign_XYZ,Google Ads,email,Product Launch,436529,2796,449.3,UK
7683,2024-03-08,Organic Search,Campaign_XYZ,Email,social,Brand Awareness,316426,7228,7354.63,Germany
7684,2025-04-07,Google Ads,Brand Awareness,Email,cpc,Summer Sale,321712,17595,3920.8,India
7685,2024-03-28,Instagram Ads,Black Friday,Email,social,Brand Awareness,362639,16854,2175.34,UK
7686,2024-08-04,Organic Search,,Instagram Ads,email,Product Launch,312279,4569,611.22,USA
7687,2024-01-01,YouTube Ads,Brand Awareness,,cpc,Retargeting,420324,2259,7578.22,USA
7688,2024-05-14,Facebook Ads,Campaign_XYZ,YouTube Ads,email,Festive Offer,486244,17619,8280.6,USA
7689,2025-11-27,YouTube Ads,Campaign_XYZ,Facebook Ads,organic,Product Launch,410086,18253,3951.33,India
7690,2024-12-16,Facebook Ads,Festive Offer,Facebook Ads,social,Brand Awareness,61661,15770,8862.42,USA
7691,2024-05-19,Organic Search,Festive Offer,Organic Search,cpc,Black Friday,207047,7446,4214.01,India
7692,2025-09-09,Organic Search,Product Launch,YouTube Ads,email,Black Friday,458044,14606,9520.33,UK
7693,2024-05-12,Google Ads,Product Launch,Email,social,Retargeting,257569,16341,9833.77,India
7694,2025-09-11,YouTube Ads,Black Friday,,social,Campaign_XYZ,137993,17364,8194.5,USA
7695,2024-06-26,LinkedIn Ads,Brand Awareness,,email,Festive Offer,95744,17787,2636.71,Australia
7696,2024-12-23,Email,Brand Awareness,Facebook Ads,cpc,Brand Awareness,248785,706,3726.61,USA
7697,2025-01-14,LinkedIn Ads,Product Launch,Organic Search,email,Retargeting,20895,17639,5373.29,India
7698,2025-10-19,LinkedIn Ads,Brand Awareness,YouTube Ads,social,Summer Sale,30215,19301,3353.94,India
7699,2025-03-25,LinkedIn Ads,Black Friday,Facebook Ads,email,Product Launch,498261,8697,8207.4,Germany
7700,2025-08-08,Email,Summer Sale,Email,organic,Campaign_XYZ,426572,5064,9282.73,Germany
7701,2025-04-07,LinkedIn Ads,Festive Offer,Instagram Ads,social,Summer Sale,14461,2540,9859.3,Germany
7702,2024-04-17,Facebook Ads,Black Friday,Instagram Ads,cpc,Black Friday,131942,924,3429.35,USA
7703,2024-05-01,YouTube Ads,Brand Awareness,Organic Search,organic,Product Launch,369472,11349,2775.42,India
7704,2024-01-17,Organic Search,,Email,email,Summer Sale,156328,4213,1694.57,Germany
7705,2024-07-14,Google Ads,Festive Offer,,cpc,Black Friday,154955,12697,569.88,Australia
7706,2024-11-22,LinkedIn Ads,Retargeting,Email,organic,Festive Offer,49916,3242,1852.45,UK
7707,2024-11-13,Organic Search,Campaign_XYZ,YouTube Ads,email,Summer Sale,374480,5093,2916.63,UK
7708,2025-04-23,LinkedIn Ads,Festive Offer,Instagram Ads,organic,Product Launch,293815,14674,3971.52,Germany
7709,2024-09-08,Google Ads,Campaign_XYZ,Google Ads,social,Summer Sale,435143,6047,1186.14,Germany
7710,2025-05-17,Google Ads,Festive Offer,Organic Search,cpc,Campaign_XYZ,374755,6405,8220.32,Germany
7711,2024-04-28,LinkedIn Ads,Retargeting,Facebook Ads,organic,Campaign_XYZ,366076,17008,6228.48,UK
7712,2025-11-04,Facebook Ads,Brand Awareness,Google Ads,social,Product Launch,171356,19329,5670.08,Germany
7713,2025-12-10,Organic Search,,Google Ads,email,Summer Sale,201091,2038,5498.23,Australia
7714,2025-05-12,Google Ads,Summer Sale,,social,Retargeting,258275,8531,2970.59,Australia
7715,2025-04-30,YouTube Ads,Festive Offer,LinkedIn Ads,email,Festive Offer,273274,18901,9381.67,Australia
7716,2024-02-14,Organic Search,Black Friday,Google Ads,cpc,Summer Sale,116703,1638,2394.17,Australia
7717,2024-11-09,YouTube Ads,Summer Sale,Google Ads,social,Summer Sale,72693,9046,6719.91,India
7718,2024-06-27,Organic Search,Brand Awareness,Email,social,Campaign_XYZ,433342,16905,2605.76,Germany
7719,2025-02-21,Facebook Ads,Brand Awareness,LinkedIn Ads,email,Campaign_XYZ,380415,16000,9897.23,USA
7720,2025-07-09,Email,Product Launch,,organic,Retargeting,333819,10211,9125.47,India
7721,2024-03-18,Instagram Ads,Summer Sale,,email,Campaign_XYZ,280455,12706,2719.11,USA
7722,2024-11-21,Facebook Ads,Brand Awareness,Organic Search,organic,Black Friday,371151,459,9875.96,USA
7723,2025-11-20,LinkedIn Ads,Retargeting,YouTube Ads,email,Product Launch,51889,9867,6297.0,India
7724,2024-12-22,Instagram Ads,Campaign_XYZ,LinkedIn Ads,cpc,Brand Awareness,105883,4009,7312.68,Germany
7725,2025-02-19,LinkedIn Ads,Product Launch,Email,organic,Black Friday,407848,3624,2900.87,India
7726,2025-05-29,YouTube Ads,Black Friday,YouTube Ads,social,Product Launch,266182,15434,2238.09,UK
7727,2024-08-01,Google Ads,Campaign_XYZ,,organic,Summer Sale,8219,7412,8594.88,Australia
7728,2024-03-14,Organic Search,Product Launch,YouTube Ads,email,Black Friday,73036,15830,2824.4,India
7729,2025-07-16,LinkedIn Ads,Festive Offer,Facebook Ads,email,Summer Sale,150177,19159,9183.54,India
7730,2025-08-01,YouTube Ads,Festive Offer,LinkedIn Ads,organic,Black Friday,380598,5903,3729.79,UK
7731,2025-05-23,Facebook Ads,Black Friday,LinkedIn Ads,social,Black Friday,161350,12108,190.56,Australia
7732,2024-11-27,LinkedIn Ads,Retargeting,Facebook Ads,cpc,Brand Awareness,160067,19912,5962.41,USA
7733,2024-04-02,YouTube Ads,Black Friday,Instagram Ads,social,Retargeting,265969,10228,3600.9,UK
7734,2025-11-18,Google Ads,,Email,organic,Black Friday,128301,18312,9762.14,Germany
7735,2025-10-18,Organic Search,Campaign_XYZ,YouTube Ads,email,Campaign_XYZ,24054,11559,3928.5,India
7736,2025-06-02,LinkedIn Ads,Black Friday,Email,social,Summer Sale,175766,6281,3213.24,India
7737,2024-09-25,Email,Black Friday,Email,email,Brand Awareness,42178,16854,5707.31,UK
7738,2025-01-10,YouTube Ads,Product Launch,Google Ads,email,Black Friday,411004,16067,7325.89,India
7739,2024-01-04,LinkedIn Ads,Retargeting,LinkedIn Ads,social,Campaign_XYZ,14077,13368,9668.51,Australia
7740,2024-05-17,Google Ads,Black Friday,YouTube Ads,organic,Retargeting,191270,16933,789.19,Australia
7741,2024-08-18,Organic Search,Summer Sale,Email,social,Summer Sale,163085,4491,4253.14,UK
7742,2025-08-22,LinkedIn Ads,Product Launch,YouTube Ads,cpc,Brand Awareness,72694,14113,6670.41,UK
7743,2025-06-12,LinkedIn Ads,Retargeting,Email,email,Product Launch,87341,19001,149.19,UK
7744,2024-02-21,Organic Search,Retargeting,LinkedIn Ads,email,Festive Offer,447065,6098,4941.43,Germany
7745,2025-10-07,Email,Brand Awareness,Email,organic,Retargeting,169906,12507,8084.66,India
7746,2025-12-23,YouTube Ads,Festive Offer,Facebook Ads,email,Campaign_XYZ,76563,4264,603.63,USA
7747,2024-11-20,Instagram Ads,Campaign_XYZ,LinkedIn Ads,email,Product Launch,164997,8999,3471.41,USA
7748,2025-12-31,Organic Search,Summer Sale,YouTube Ads,email,Product Launch,249935,16049,4069.09,USA
7749,2025-12-17,LinkedIn Ads,Festive Offer,Organic Search,social,Brand Awareness,154367,10352,7191.22,UK
7750,2025-12-23,Instagram Ads,Product Launch,Instagram Ads,email,Brand Awareness,291397,158,3027.62,Germany
7751,2024-10-03,Facebook Ads,Product Launch,Email,social,Brand Awareness,262805,795,2538.05,Germany
7752,2025-06-19,LinkedIn Ads,Summer Sale,Facebook Ads,organic,Campaign_XYZ,106347,6910,1243.49,USA
7753,2025-04-30,Instagram Ads,Retargeting,LinkedIn Ads,cpc,Campaign_XYZ,205529,17782,9959.21,USA
7754,2025-05-30,Facebook Ads,Black Friday,Google Ads,email,Product Launch,309997,7085,4769.5,Germany
7755,2024-05-31,Email,Summer Sale,Organic Search,cpc,Festive Offer,149261,19745,577.3,UK
7756,2025-04-27,YouTube Ads,,Organic Search,social,Summer Sale,223489,11829,857.68,UK
7757,2024-09-15,LinkedIn Ads,Festive Offer,LinkedIn Ads,organic,Brand Awareness,306298,7836,1366.75,USA
7758,2024-11-19,YouTube Ads,Campaign_XYZ,Organic Search,organic,Retargeting,368683,17171,2196.27,Australia
7759,2024-06-16,Facebook Ads,Summer Sale,YouTube Ads,social,Brand Awareness,83423,5582,7430.21,UK
7760,2025-11-18,YouTube Ads,Retargeting,YouTube Ads,cpc,Festive Offer,385068,10793,5631.01,Australia
7761,2024-11-05,YouTube Ads,Campaign_XYZ,Google Ads,email,Brand Awareness,90646,15942,7788.93,India
7762,2025-04-23,Organic Search,Campaign_XYZ,Facebook Ads,social,Festive Offer,252746,18635,296.2,UK
7763,2024-02-25,Google Ads,Campaign_XYZ,,social,Brand Awareness,137255,6417,2724.65,Australia
7764,2025-09-11,Facebook Ads,Brand Awareness,Facebook Ads,social,Product Launch,282167,15231,4114.7,India
7765,2025-04-17,YouTube Ads,,Facebook Ads,social,Festive Offer,272101,17875,4347.24,India
7766,2024-10-22,Instagram Ads,Brand Awareness,LinkedIn Ads,social,Summer Sale,279764,733,630.25,USA
7767,2025-04-05,Facebook Ads,Black Friday,Facebook Ads,organic,Brand Awareness,267635,18354,5164.05,Australia
7768,2024-11-19,Google Ads,Black Friday,Email,social,Product Launch,371644,5220,2937.57,USA
7769,2024-05-20,LinkedIn Ads,Campaign_XYZ,YouTube Ads,organic,Retargeting,39728,15366,1995.58,India
7770,2025-10-28,Email,Retargeting,YouTube Ads,cpc,Summer Sale,65650,5765,6744.5,UK
7771,2024-09-18,YouTube Ads,Festive Offer,Instagram Ads,email,Product Launch,166639,15702,930.11,UK
7772,2025-02-23,Instagram Ads,Black Friday,Organic Search,organic,Festive Offer,4387,4034,8683.38,UK
7773,2024-08-28,Google Ads,Brand Awareness,Facebook Ads,email,Black Friday,17025,3465,9008.27,Australia
7774,2024-12-20,Facebook Ads,Retargeting,Instagram Ads,email,Retargeting,250759,6159,3322.81,Germany
7775,2025-08-11,Email,Campaign_XYZ,LinkedIn Ads,email,Retargeting,395662,320,9870.31,USA
7776,2024-06-28,Email,Retargeting,Instagram Ads,organic,Black Friday,230507,6882,4072.54,Germany
7777,2024-03-06,YouTube Ads,Retargeting,Organic Search,organic,Product Launch,105673,9521,9626.92,Germany
7778,2024-12-13,Google Ads,,Facebook Ads,organic,Product Launch,258627,6524,9870.1,India
7779,2024-06-19,Google Ads,Festive Offer,Organic Search,cpc,Campaign_XYZ,104896,4044,8286.41,USA
7780,2025-04-18,Instagram Ads,Campaign_XYZ,YouTube Ads,organic,Festive Offer,420826,11706,1335.82,India
7781,2025-06-17,LinkedIn Ads,Festive Offer,LinkedIn Ads,cpc,Retargeting,431197,19264,5885.75,Germany
7782,2025-01-01,LinkedIn Ads,Black Friday,Facebook Ads,organic,Campaign_XYZ,161381,18001,7346.01,India
7783,2024-04-16,Organic Search,Festive Offer,LinkedIn Ads,organic,Product Launch,60388,6460,866.9,India
7784,2025-03-14,LinkedIn Ads,Product Launch,Google Ads,email,Black Friday,492382,6068,8947.05,Australia
7785,2024-08-14,Organic Search,Brand Awareness,Facebook Ads,social,Campaign_XYZ,383891,9035,8532.87,USA
7786,2025-03-19,Email,Black Friday,Google Ads,email,Product Launch,162506,9272,9345.18,USA
7787,2025-03-17,Email,Campaign_XYZ,Instagram Ads,organic,Retargeting,374074,909,5191.53,Germany
7788,2025-01-30,Facebook Ads,Festive Offer,Facebook Ads,social,Product Launch,392586,12776,3310.62,UK
7789,2025-12-28,Email,Brand Awareness,Google Ads,social,Summer Sale,35226,6197,5112.81,India
7790,2025-08-03,Email,Campaign_XYZ,Email,cpc,Black Friday,465050,9807,7320.62,USA
7791,2024-03-24,Google Ads,Campaign_XYZ,YouTube Ads,social,Black Friday,281550,727,4220.43,UK
7792,2025-09-06,Facebook Ads,Black Friday,Instagram Ads,cpc,Brand Awareness,428932,8703,3582.45,USA
7793,2025-07-04,Google Ads,,Facebook Ads,email,Product Launch,23989,13909,862.85,Germany
7794,2024-01-13,Instagram Ads,Brand Awareness,Facebook Ads,cpc,Festive Offer,43580,15760,4527.64,India
7795,2025-11-23,Organic Search,Product Launch,,organic,Black Friday,308875,9764,3989.61,Australia
7796,2025-05-07,Organic Search,Brand Awareness,YouTube Ads,social,Product Launch,78541,1284,6666.59,Germany
7797,2024-09-24,Instagram Ads,Summer Sale,Organic Search,organic,Summer Sale,138933,9378,4443.58,Germany
7798,2025-06-08,Organic Search,Campaign_XYZ,Google Ads,social,Campaign_XYZ,303183,12454,139.98,Germany
7799,2024-04-29,Facebook Ads,Summer Sale,Google Ads,social,Retargeting,404569,12900,4895.1,UK
7800,2024-12-18,Facebook Ads,Brand Awareness,Google Ads,email,Retargeting,369315,7165,7759.78,Germany
7801,2024-02-26,Email,Brand Awareness,Organic Search,cpc,Brand Awareness,147702,18682,9458.52,Australia
7802,2024-02-09,Organic Search,Product Launch,LinkedIn Ads,email,Brand Awareness,65050,8365,2010.26,India
