spend_id,date,channel,campaign,utm_source,utm_medium,utm_campaign,impressions,clicks,ad_spend,country,ctr,cpc
9211,2024-02-18,YouTube Ads,Retargeting,Organic Search,social,Summer Sale,78335,15233,5376.38,India,0.19445969234697133,0.35294295279984245
9212,2025-11-06,Instagram Ads,Retargeting,LinkedIn Ads,cpc,Black Friday,270935,14929,3374.57,Australia,0.05510177717902818,0.22604126197334048
9213,2024-10-19,Organic Search,Retargeting,Facebook Ads,cpc,Festive Offer,10512,145,6456.28,UK,0.013793759512937594,44.52606896551724
9214,2025-09-19,YouTube Ads,Festive Offer,Instagram Ads,email,Festive Offer,228259,12126,6763.32,UK,0.0531238636811692,0.5577535873330034
9215,2025-06-19,Facebook Ads,Campaign_XYZ,Organic Search,social,Brand Awareness,284864,3560,6823.9,Australia,0.012497191642327567,1.9168258426966291
9216,2024-11-06,YouTube Ads,Product Launch,Organic Search,cpc,Retargeting,146635,5857,5903.37,UK,0.03994271490435435,1.0079170223663991
9217,2025-06-20,Organic Search,Product Launch,Organic Search,email,Product Launch,184327,664,4064.79,Germany,0.0036022937496948356,6.121671686746988
9218,2025-09-30,Organic Search,Black Friday,Instagram Ads,cpc,Festive Offer,259478,13179,8184.89,India,0.050790433100301374,0.6210554670308824
9219,2024-08-21,Facebook Ads,Festive Offer,YouTube Ads,email,Festive Offer,347900,7254,2656.91,Germany,0.020850819200919805,0.3662682657843948
9220,2024-07-27,Google Ads,Campaign_XYZ,YouTube Ads,cpc,Campaign_XYZ,498833,7427,6291.33,Australia,0.014888750343301265,0.8470889995960684
9221,2025-08-27,Organic Search,Campaign_XYZ,YouTube Ads,social,Product Launch,194766,7073,4769.55,India,0.036315373319778604,0.6743319666336773
9222,2024-04-03,YouTube Ads,Retargeting,Organic Search,organic,Black Friday,216109,11728,8939.09,UK,0.05426891059604181,0.7622007162346521
9223,2024-11-22,Facebook Ads,Product Launch,Email,social,Retargeting,43094,14356,5946.49,India,0.33313222258319025,0.4142163555307885
9224,2024-08-12,Email,Festive Offer,LinkedIn Ads,email,Retargeting,192576,7984,8571.14,India,0.04145895646394151,1.0735395791583167
9225,2024-01-11,Organic Search,Brand Awareness,Facebook Ads,cpc,Campaign_XYZ,95209,8054,9537.83,UK,0.0845928431135712,1.1842351626520984
9226,2024-11-24,LinkedIn Ads,Product Launch,Instagram Ads,social,Brand Awareness,424838,10387,1357.54,USA,0.02444931950531732,0.1306960623856744
9227,2024-01-12,Email,Product Launch,Unknown,cpc,Black Friday,258079,9301,5596.41,UK,0.03603935229135265,0.6016998172239544
9228,2024-02-04,Instagram Ads,Campaign_XYZ,LinkedIn Ads,social,Campaign_XYZ,200325,11259,8851.36,Germany,0.056203669037813556,0.7861586286526335
9229,2025-03-22,Organic Search,Black Friday,Organic Search,email,Retargeting,222118,10014,8733.53,USA,0.0450841444637535,0.8721320151787498
9230,2025-03-27,Facebook Ads,Product Launch,Facebook Ads,organic,Brand Awareness,154870,5684,2039.5,Germany,0.03670174985471686,0.3588142153413089
9231,2024-08-07,Email,Brand Awareness,Organic Search,social,Retargeting,352505,10236,4865.53,Australia,0.0290378859874328,0.47533509183274714
9232,2025-03-16,YouTube Ads,Retargeting,Facebook Ads,cpc,Black Friday,421383,15771,2308.66,Germany,0.03742675902919672,0.14638640542768372
9233,2025-10-14,YouTube Ads,Summer Sale,Email,cpc,Retargeting,48373,7098,8978.49,India,0.14673474872346143,1.2649323753169908
9234,2025-06-18,Organic Search,Black Friday,Unknown,cpc,Campaign_XYZ,271525,5707,131.97,Australia,0.02101832243808121,0.023124233397581916
9235,2025-08-17,Google Ads,Brand Awareness,Email,email,Retargeting,143033,8763,2262.16,USA,0.06126558206847371,0.2581490357183613
9236,2024-08-16,LinkedIn Ads,Black Friday,Email,email,Retargeting,102683,972,4149.44,Germany,0.00946602650876971,4.268971193415638
9237,2024-12-09,Organic Search,Festive Offer,Organic Search,organic,Product Launch,390141,9446,2289.25,Australia,0.024211759338290516,0.24235125979250477
9238,2024-03-20,Facebook Ads,Retargeting,Facebook Ads,cpc,Summer Sale,146421,6535,9738.46,Germany,0.044631576071738344,1.4902004590665645
9239,2024-12-18,Email,Product Launch,Facebook Ads,organic,Black Friday,242125,7874,2515.86,India,0.032520392359318535,0.3195148590297181
9240,2025-01-30,LinkedIn Ads,Festive Offer,Email,cpc,Product Launch,375477,11362,3686.92,India,0.030260175723146824,0.3244956873789826
9241,2024-10-16,Google Ads,Product Launch,Facebook Ads,social,Summer Sale,231945,9738,1823.31,USA,0.041984091056069324,0.18723659889094268
9242,2025-03-30,Organic Search,Campaign_XYZ,Email,social,Festive Offer,217917,6749,9274.03,UK,0.03097050711968318,1.3741339457697437
9243,2025-11-01,Instagram Ads,Brand Awareness,Google Ads,social,Retargeting,149943,5405,4171.64,UK,0.03604703120519131,0.7718112858464385
9244,2024-05-07,LinkedIn Ads,Retargeting,Email,cpc,Retargeting,157215,12233,2692.3,India,0.07781064147823046,0.22008501594048885
9245,2025-12-02,Google Ads,Summer Sale,Instagram Ads,social,Campaign_XYZ,283351,1514,2536.58,Australia,0.005343196247763375,1.6754161162483487
9246,2025-06-26,Organic Search,Summer Sale,Instagram Ads,cpc,Product Launch,457628,14633,5897.6,USA,0.03197575323188266,0.4030342376819518
9247,2024-12-24,Organic Search,Unknown,Facebook Ads,organic,Brand Awareness,463256,2084,9778.69,Germany,0.004498592570846357,4.6922696737044145
9248,2025-06-10,Facebook Ads,Festive Offer,Email,email,Black Friday,3622,3640,9744.3,Germany,1.0049696300386526,2.677005494505494
9249,2024-11-08,Organic Search,Campaign_XYZ,Email,social,Summer Sale,366967,8730,9818.64,Australia,0.023789605059855518,1.124701030927835
9250,2024-03-15,Instagram Ads,Retargeting,YouTube Ads,cpc,Retargeting,392719,7417,3927.77,UK,0.018886277465566984,0.529563165700418
9251,2025-06-29,Organic Search,Retargeting,Organic Search,cpc,Black Friday,161549,1476,9152.75,India,0.009136546806232165,6.201050135501355
9252,2024-07-14,YouTube Ads,Brand Awareness,YouTube Ads,organic,Retargeting,1913,15654,4499.47,India,8.1829587036069,0.2874326050849623
9253,2024-01-29,Google Ads,Festive Offer,YouTube Ads,organic,Retargeting,457982,1649,5154.61,USA,0.0036005781886624365,3.125900545785324
9254,2025-12-06,YouTube Ads,Unknown,Email,email,Retargeting,276199,18268,5247.01,India,0.0661407173813084,0.28722410772936285
9255,2024-01-16,Organic Search,Brand Awareness,Email,organic,Campaign_XYZ,104533,15197,729.56,UK,0.14537992786966794,0.04800684345594525
9256,2025-02-26,Instagram Ads,Black Friday,Instagram Ads,email,Black Friday,451607,13002,1852.97,UK,0.028790519190357987,0.14251422858021842
9257,2025-08-11,Google Ads,Retargeting,LinkedIn Ads,email,Product Launch,284729,9282,8872.33,Australia,0.03259941909675516,0.9558640379228615
9258,2025-08-15,Google Ads,Summer Sale,Facebook Ads,organic,Black Friday,421525,16472,8973.93,USA,0.03907716031077635,0.5447990529383195
9259,2025-02-08,Organic Search,Brand Awareness,Instagram Ads,email,Black Friday,142936,19348,2099.74,USA,0.13536128057312363,0.10852491213562124
9260,2025-09-27,Instagram Ads,Unknown,YouTube Ads,social,Festive Offer,415997,6488,3096.11,India,0.015596266319228263,0.47720561035758324
9261,2025-06-14,Facebook Ads,Black Friday,Instagram Ads,email,Brand Awareness,95588,16620,8315.11,Germany,0.17387119722140854,0.5003074608904934
9262,2025-09-05,Google Ads,Unknown,Unknown,cpc,Campaign_XYZ,79133,19265,2121.26,USA,0.24345089911920437,0.11010952504541917
9263,2024-03-17,Instagram Ads,Product Launch,Instagram Ads,cpc,Brand Awareness,132613,10651,8820.16,India,0.08031640940179319,0.8281062811003661
9264,2024-08-16,LinkedIn Ads,Summer Sale,YouTube Ads,cpc,Campaign_XYZ,104166,4607,8249.59,Germany,0.04422748305589156,1.7906642066420664
9265,2024-10-23,YouTube Ads,Summer Sale,LinkedIn Ads,organic,Product Launch,295127,718,8094.75,India,0.002432850942136775,11.274025069637883
9266,2025-05-24,Google Ads,Black Friday,Unknown,cpc,Brand Awareness,141470,5400,8928.28,Australia,0.03817063688414505,1.6533851851851853
9267,2025-12-15,LinkedIn Ads,Product Launch,Facebook Ads,organic,Campaign_XYZ,25759,19187,8880.52,USA,0.744865872122365,0.4628404648981081
9268,2025-07-26,Google Ads,Unknown,Facebook Ads,cpc,Product Launch,221713,5419,9180.36,India,0.02444150771492876,1.6941059236021407
9269,2025-06-21,Facebook Ads,Campaign_XYZ,Organic Search,email,Campaign_XYZ,62353,4923,8807.47,Australia,0.07895369910028387,1.7890452975827746
9270,2025-08-05,Organic Search,Campaign_XYZ,Instagram Ads,organic,Retargeting,322469,19980,6108.53,India,0.06195944416362503,0.3057322322322322
9271,2025-09-06,Instagram Ads,Summer Sale,LinkedIn Ads,cpc,Retargeting,238556,4798,1661.48,UK,0.020112677945639597,0.3462859524802001
9272,2024-11-21,Google Ads,Festive Offer,YouTube Ads,email,Black Friday,187833,231,6130.49,India,0.0012298158470556292,26.538917748917747
9273,2024-12-28,Instagram Ads,Retargeting,Google Ads,organic,Retargeting,284262,6195,9427.9,UK,0.021793275217932753,1.5218563357546409
9274,2025-10-30,Email,Retargeting,Google Ads,email,Brand Awareness,80284,19675,9679.98,USA,0.24506751033829904,0.4919939008894536
9275,2024-12-24,Google Ads,Campaign_XYZ,Instagram Ads,email,Summer Sale,349753,13631,7311.79,India,0.03897321824258834,0.5364089208421979
9276,2025-12-06,Facebook Ads,Brand Awareness,Instagram Ads,email,Black Friday,108752,19357,6968.97,Australia,0.1779921288803884,0.3600232474040399
9277,2024-11-19,Facebook Ads,Brand Awareness,YouTube Ads,organic,Product Launch,473884,10338,9390.51,USA,0.021815465388154064,0.9083488102147418
9278,2025-11-28,Organic Search,Summer Sale,Organic Search,organic,Retargeting,339623,17879,2983.64,USA,0.05264366665390742,0.16687957939482073
9279,2024-11-21,Organic Search,Retargeting,Unknown,social,Black Friday,414696,16339,1594.72,UK,0.03939994598452842,0.09760205642940205
9280,2025-09-16,LinkedIn Ads,Unknown,Email,social,Black Friday,171991,1358,2971.01,USA,0.00789576198754586,2.1877835051546395
9281,2024-06-13,Facebook Ads,Product Launch,Unknown,social,Black Friday,294225,14240,9494.59,India,0.048398334607868125,0.6667549157303371
9282,2025-07-26,Instagram Ads,Unknown,Instagram Ads,social,Retargeting,382646,8621,2201.84,India,0.022529962419573182,0.25540424544716395
9283,2025-08-26,Email,Product Launch,LinkedIn Ads,organic,Product Launch,299692,18289,2324.91,UK,0.06102598667965778,0.1271206736289573
9284,2025-03-30,Facebook Ads,Product Launch,Instagram Ads,social,Black Friday,75010,13121,2010.2,India,0.17492334355419278,0.15320478622056247
9285,2024-06-01,Google Ads,Retargeting,Organic Search,cpc,Black Friday,381432,8797,4899.52,UK,0.023063088571488494,0.5569535068773446
9286,2024-05-06,Facebook Ads,Product Launch,Instagram Ads,social,Black Friday,253734,9464,7984.25,Germany,0.037298903576186086,0.843644336432798
9287,2024-07-11,Email,Retargeting,Google Ads,cpc,Festive Offer,476007,16542,3880.34,UK,0.03475158978754514,0.2345750211582638
9288,2025-09-18,Instagram Ads,Campaign_XYZ,YouTube Ads,cpc,Retargeting,294032,6084,1091.2,Australia,0.020691625401316863,0.17935568704799476
9289,2025-06-13,Google Ads,Summer Sale,Facebook Ads,email,Festive Offer,294752,13459,7428.0,Australia,0.04566211594832266,0.5518983579760754
9290,2024-01-10,LinkedIn Ads,Summer Sale,YouTube Ads,email,Brand Awareness,10401,11442,6137.31,India,1.1000865301413325,0.5363843733613005
9291,2024-04-01,LinkedIn Ads,Unknown,Email,email,Product Launch,56417,5770,4843.58,Germany,0.10227413722814045,0.8394419410745234
9292,2024-05-18,LinkedIn Ads,Unknown,LinkedIn Ads,social,Black Friday,66976,12304,9644.58,Australia,0.183707596751075,0.7838572821846554
9293,2025-04-25,Organic Search,Product Launch,LinkedIn Ads,organic,Festive Offer,316103,3977,4757.2,Australia,0.012581342157461334,1.1961780236359063
9294,2025-03-24,Google Ads,Summer Sale,YouTube Ads,cpc,Black Friday,46694,2547,7352.04,Australia,0.05454662269242301,2.8865488810365134
9295,2024-11-28,LinkedIn Ads,Brand Awareness,YouTube Ads,organic,Festive Offer,426637,3026,1669.15,India,0.007092680662952346,0.5516027759418375
9296,2024-12-05,Organic Search,Summer Sale,Instagram Ads,organic,Black Friday,50625,790,4223.7,USA,0.015604938271604939,5.346455696202532
9297,2024-02-21,Facebook Ads,Product Launch,Facebook Ads,social,Campaign_XYZ,368737,16904,2201.44,USA,0.045842972091219486,0.1302318977756744
9298,2025-12-07,Google Ads,Brand Awareness,Organic Search,organic,Retargeting,117545,18099,3546.58,USA,0.15397507337615382,0.19595447262279683
9299,2025-04-10,Google Ads,Brand Awareness,Instagram Ads,organic,Brand Awareness,282307,11957,4849.2,India,0.042354599779672486,0.40555323241615787
9300,2025-12-18,Google Ads,Black Friday,Google Ads,email,Black Friday,6036,12122,1827.52,USA,2.008283631544069,0.15076060056096355
9301,2025-04-19,YouTube Ads,Campaign_XYZ,Google Ads,email,Festive Offer,180990,18696,8050.15,UK,0.1032985247803746,0.43058140778776205
9302,2025-02-04,Organic Search,Retargeting,LinkedIn Ads,cpc,Black Friday,197593,13673,3822.51,India,0.06919779546846296,0.27956629854457693
9303,2025-03-14,Instagram Ads,Campaign_XYZ,LinkedIn Ads,cpc,Retargeting,128635,13565,8976.21,India,0.10545341470050919,0.6617183929229634
9304,2025-08-27,YouTube Ads,Product Launch,Facebook Ads,email,Product Launch,128267,1009,6779.1,Germany,0.007866403673587126,6.718632309217047
9305,2025-10-18,YouTube Ads,Retargeting,LinkedIn Ads,social,Product Launch,360337,1609,1848.4,Australia,0.004465264460768669,1.1487880671224364
9306,2025-08-20,YouTube Ads,Black Friday,Email,social,Brand Awareness,414942,17114,6455.52,Germany,0.041244318483065104,0.3772069650578474
9307,2025-05-23,Instagram Ads,Retargeting,Google Ads,cpc,Campaign_XYZ,224125,15727,330.15,USA,0.07017066369213608,0.02099256056463407
9308,2024-06-01,YouTube Ads,Product Launch,Facebook Ads,email,Product Launch,210083,12603,8093.03,India,0.05999057515362976,0.6421510751408395
9309,2025-05-28,LinkedIn Ads,Black Friday,Google Ads,social,Black Friday,387570,5041,9744.82,India,0.013006682663776865,1.9331124776829993
9310,2025-05-17,Google Ads,Retargeting,YouTube Ads,organic,Retargeting,78083,15379,6809.8,USA,0.19695708412842744,0.44279862149684635
9311,2025-11-06,Google Ads,Summer Sale,YouTube Ads,cpc,Campaign_XYZ,157204,18384,9272.29,Australia,0.1169435892216483,0.5043673846823326
9312,2024-01-06,Organic Search,Brand Awareness,Facebook Ads,cpc,Black Friday,301155,4744,3018.51,Germany,0.015752685494180737,0.6362795109612142
9313,2025-05-14,Facebook Ads,Campaign_XYZ,Instagram Ads,organic,Black Friday,352097,13880,4293.53,Australia,0.03942095502091753,0.3093321325648415
9314,2025-10-22,Email,Unknown,Email,organic,Brand Awareness,365790,4812,4303.51,USA,0.013155088985483475,0.894328761429759
9315,2025-12-17,LinkedIn Ads,Summer Sale,Organic Search,cpc,Product Launch,176509,10170,1209.09,Germany,0.05761745859984477,0.11888790560471976
9316,2024-04-27,Instagram Ads,Product Launch,Email,organic,Product Launch,424248,18501,7984.79,Germany,0.0436089268541042,0.4315869412464191
9317,2025-04-29,Email,Brand Awareness,Organic Search,social,Product Launch,300966,12077,5001.16,Australia,0.04012745625751746,0.41410615219011343
9318,2025-08-23,Google Ads,Campaign_XYZ,LinkedIn Ads,cpc,Festive Offer,192646,10150,4955.24,Australia,0.05268731247988539,0.4882009852216749
9319,2025-10-27,YouTube Ads,Black Friday,Organic Search,social,Black Friday,119026,8198,6717.84,India,0.06887570782854166,0.8194486460112222
9320,2025-11-09,Organic Search,Brand Awareness,Facebook Ads,cpc,Retargeting,261387,9613,1792.77,India,0.03677688637920019,0.18649433059398732
9321,2025-04-12,Organic Search,Festive Offer,Email,social,Retargeting,57909,10356,8120.55,Australia,0.17883230585919288,0.7841396292004635
9322,2024-06-09,Facebook Ads,Festive Offer,Organic Search,email,Black Friday,43786,6558,3722.13,USA,0.1497739003334399,0.5675709057639524
9323,2024-09-26,Facebook Ads,Black Friday,LinkedIn Ads,social,Summer Sale,393062,11202,888.45,Australia,0.028499320717851127,0.07931173004820569
9324,2024-02-25,Google Ads,Black Friday,Google Ads,organic,Black Friday,191614,18426,1984.22,India,0.09616207583996994,0.10768587864973407
9325,2024-08-15,LinkedIn Ads,Retargeting,Unknown,email,Campaign_XYZ,291076,15362,2603.24,Germany,0.052776594428946395,0.16945970576747818
9326,2024-05-28,Organic Search,Brand Awareness,Instagram Ads,cpc,Festive Offer,187518,3281,1861.66,USA,0.0174969869559189,0.5674062785736056
9327,2024-02-15,Email,Festive Offer,LinkedIn Ads,social,Campaign_XYZ,357331,15201,2498.04,India,0.04254038972269408,0.16433392539964475
9328,2024-05-23,Facebook Ads,Campaign_XYZ,YouTube Ads,cpc,Product Launch,54371,12365,9958.93,USA,0.2274190285262364,0.8054128588758593
9329,2025-09-23,Google Ads,Festive Offer,Organic Search,email,Black Friday,156642,18947,5423.5,USA,0.12095734221983886,0.28624584366918243
9330,2024-12-05,LinkedIn Ads,Brand Awareness,YouTube Ads,organic,Festive Offer,62155,16109,6068.97,Germany,0.2591746440350736,0.3767440561176982
9331,2025-02-16,Google Ads,Festive Offer,Google Ads,organic,Summer Sale,269559,18295,1743.66,India,0.06787011377843069,0.09530800765236404
9332,2025-06-03,Google Ads,Campaign_XYZ,Facebook Ads,organic,Black Friday,101198,13798,535.8,Australia,0.13634656811399434,0.03883171474126685
9333,2024-12-09,LinkedIn Ads,Summer Sale,LinkedIn Ads,cpc,Campaign_XYZ,39227,2363,3172.47,USA,0.06023912101358758,1.3425603046974184
9334,2025-01-21,LinkedIn Ads,Festive Offer,Unknown,organic,Product Launch,486080,17203,7721.17,USA,0.03539129361421988,0.4488269487880021
9335,2025-04-17,LinkedIn Ads,Festive Offer,Organic Search,organic,Brand Awareness,325242,7186,5631.94,Germany,0.022094317462074395,0.7837378235457834
9336,2024-10-01,Google Ads,Product Launch,Unknown,cpc,Retargeting,381633,3612,206.75,India,0.00946459032630826,0.05723975636766335
9337,2024-12-18,Facebook Ads,Summer Sale,Organic Search,cpc,Summer Sale,52807,9674,7908.82,USA,0.18319540969947165,0.8175335952036386
9338,2024-03-06,Instagram Ads,Retargeting,YouTube Ads,email,Brand Awareness,397734,10199,1129.6,USA,0.02564276627092479,0.11075595646632022
9339,2024-03-19,Instagram Ads,Black Friday,Organic Search,organic,Retargeting,498201,10546,4459.77,UK,0.02116816305065626,0.4228873506542765
9340,2025-08-20,Google Ads,Campaign_XYZ,Organic Search,email,Brand Awareness,22460,1409,9994.79,UK,0.06273374888691007,7.093534421575586
9341,2025-09-27,Google Ads,Festive Offer,YouTube Ads,social,Campaign_XYZ,305584,17690,1301.53,USA,0.05788915650034033,0.07357433578292821
9342,2024-07-20,Facebook Ads,Campaign_XYZ,YouTube Ads,social,Black Friday,65042,7933,8168.76,Germany,0.12196734417760831,1.0297188957519223
9343,2025-10-23,LinkedIn Ads,Retargeting,Unknown,social,Black Friday,454138,8314,8012.16,Australia,0.01830721058356711,0.9636949723358191
9344,2025-07-11,Google Ads,Retargeting,Instagram Ads,social,Retargeting,327768,13374,4505.91,UK,0.040803251080032216,0.3369156572454015
